acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-1075,-2044,3498,1118,286,-364
-1039,-2018,3401,1087,332,-371
-1093,-1888,3421,1357,328,-445
-1115,-1669,3569,1766,283,-597
-1050,-1593,3779,1960,275,-747
-1025,-1603,3772,1984,319,-862
-982,-1753,4117,1877,388,-902
-1033,-1468,3711,2093,510,-951
-1137,-1479,3379,2029,564,-996
-1295,-1483,3326,2003,488,-1056
-1195,-1442,3522,1838,397,-1068
-1127,-1537,3707,1680,360,-1093
-1012,-1784,4035,1556,372,-1096
-1034,-1881,4202,1719,446,-1094
-1043,-1702,3966,1822,523,-1026
-1011,-1522,3859,1737,585,-934
-1147,-1331,3570,1700,624,-901
-1182,-1195,3410,1563,603,-884
-1137,-1153,3438,1481,547,-905
-1174,-1075,3330,1506,503,-945
-1210,-1070,3363,1465,441,-966
-1251,-1075,3417,1487,355,-999
-1258,-1067,3552,1413,279,-1003
-1232,-1061,3688,1340,233,-990
-1313,-1031,3745,1180,218,-942
-1241,-1082,3892,984,224,-879
-1264,-1050,3826,1065,251,-870
-1390,-1036,3758,1191,268,-870
-1338,-987,3615,1442,261,-896
-1091,-823,3339,1550,201,-886
-1161,-936,3629,1239,131,-798
-1313,-984,3716,1150,111,-727
-1343,-940,3654,1032,109,-626
-1271,-904,3695,832,95,-499
-1237,-874,3793,725,80,-400
-1239,-801,3798,692,86,-314
-1295,-712,3788,628,96,-234
-1270,-620,3823,589,98,-176
-1311,-485,3808,660,91,-155
-1361,-321,3789,678,80,-143
-1372,-145,3816,705,68,-145
-1315,0,3811,756,53,-186
-1277,27,3778,780,42,-252
-1281,23,3774,747,25,-311
-1291,-104,3810,660,10,-346
-1287,-265,3831,613,-9,-355
-1295,-354,3809,575,-28,-333
-1318,-448,3835,509,-40,-288
-1294,-487,3831,467,-55,-229
-1314,-433,3829,328,-69,-54
-1278,-302,3848,193,-69,51
-1222,-145,3884,128,-66,116
-1187,20,3886,159,-64,120
-1157,75,3910,211,-65,82
-1151,47,3914,285,-62,19
-1155,23,3858,345,-58,-31
-1171,-17,3822,322,-58,-56
-1187,-94,3822,284,-62,-65
-1171,-171,3811,295,-68,-68
-1121,-288,3890,344,-76,-59
-1193,-324,3883,456,-67,-36
-1247,-276,3851,473,-60,16
-1254,-122,3751,395,-65,80
-1196,-44,3745,316,-96,118
-1215,9,3805,333,-133,130
-1239,141,3825,339,-160,140
-1176,218,3918,303,-179,143
-1194,305,3973,296,-179,136
-1172,352,4044,253,-163,122
-1134,356,4104,266,-138,87
-1147,318,4120,324,-99,39
-1200,279,4080,363,-56,2
-1252,312,3911,314,-37,-12
-1212,267,3852,228,-48,-11
-1211,198,3857,204,-69,-10
-1190,128,3933,221,-82,0
-1263,210,3880,220,-87,23
-1181,289,3902,114,-99,57
-1150,344,3937,98,-119,47
-1158,337,3975,105,-132,29
-1105,289,4029,64,-131,20
-1057,171,4116,75,-118,9
-1119,107,4114,111,-96,9
-1121,77,4096,63,-69,43
-1113,101,4044,48,-45,83
-1093,126,4054,38,-33,118
-1091,154,4085,63,-17,144
-1125,251,4017,85,3,162
-1104,320,3978,72,10,166
-1140,381,3923,95,14,152
-1130,425,3872,67,5,137
-1101,401,3931,34,-8,120
-1093,342,3994,52,-6,96
-1091,301,4015,93,8,77
-1100,292,3983,112,29,72
-1124,292,3904,113,48,76
-1138,305,3814,107,53,79
-1139,292,3766,89,36,84
-1139,250,3741,72,11,91
-1150,232,3744,55,-19,108
-1136,240,3775,13,-52,136
-1108,220,3868,-35,-77,164
-1098,206,3960,-29,-89,183
-1093,246,4029,-15,-88,208
-1090,311,4074,-41,-75,238
-1077,317,4120,-79,-53,258
-1057,303,4124,-62,-26,259
-1050,289,4104,-26,0,258
-1071,294,4065,-12,17,266
-1087,312,4032,-45,29,292
-1059,364,4019,-74,38,315
-1029,403,4017,-73,40,315
-1027,398,4027,-52,40,299
-1015,371,4077,-46,45,288
-1005,355,4122,-37,59,283
-998,348,4150,-20,82,277
-986,320,4177,-6,113,271
-1000,281,4152,29,151,264
-1014,235,4051,61,185,264
-1038,174,3962,68,203,282
-1081,162,3916,34,206,322
-1069,161,3883,-27,202,372
-1080,65,3891,-96,194,421
-1088,-56,3909,-178,179,499
-1138,-104,3989,-271,168,613
-1133,-38,4105,-330,179,728
-1078,115,4128,-302,204,801
-1063,207,4233,-256,239,852
-1007,305,4263,-180,291,865
-1075,379,4249,-114,351,855
-1112,511,4148,-42,404,832
-1112,638,3990,0,445,789
-1158,616,3815,-18,463,725
-1187,323,3935,-115,454,688
-1247,127,4068,-83,462,699
-1243,72,4050,-25,504,755
-1222,124,4000,-2,542,833
-1224,155,3969,63,582,906
-1302,367,3590,109,602,966
-1268,403,3749,30,561,994
-1331,747,3545,227,528,958
-1330,748,3710,40,453,865
-1374,777,3694,119,443,805
-1414,855,3620,134,438,764
-1421,904,3595,76,424,728
-1486,841,3502,-7,412,687
-1398,526,3664,-130,392,676
-1435,700,3583,109,369,647
-1480,755,3619,159,330,618
-1443,658,3813,53,319,622
-1424,696,3809,38,335,625
-1406,717,3734,-25,355,634
-1463,664,3691,-77,359,636
-1532,691,3614,-2,354,618
-1540,729,3538,54,335,601
-1570,715,3624,61,306,587
-1578,637,3808,43,297,600
-1546,933,3674,50,351,670
-1545,1072,3604,49,344,643
-1549,1097,3552,44,320,584
-1567,956,3581,-46,295,540
-1571,769,3648,-112,278,528
-1566,710,3583,-91,264,538
-1638,711,3565,-88,246,563
-1651,774,3590,-76,229,582
-1615,886,3588,-38,210,583
-1589,952,3749,-22,199,570
-1588,1013,3835,24,223,543
-1602,1120,3726,52,264,515
-1625,1219,3606,36,284,479
-1642,1254,3509,54,280,412
-1650,1236,3418,109,251,326
-1674,1135,3423,106,208,261
-1669,975,3500,69,172,229
-1665,854,3569,32,151,232
-1670,789,3599,8,149,258
-1683,790,3527,19,150,283
-1729,868,3457,36,132,306
-1734,1020,3423,64,108,313
-1718,1175,3400,89,72,299
-1707,1305,3415,70,34,272
-1692,1352,3452,41,1,224
-1669,1293,3536,43,-25,153
-1692,1214,3596,66,-36,90
-1710,1148,3631,86,-31,49
-1726,1113,3581,81,-26,21
-1670,1024,3617,23,-24,16
-1667,933,3623,24,-17,11
-1664,856,3623,21,-9,24
-1656,877,3582,33,-8,49
-1657,952,3577,28,-12,77
-1645,1047,3584,25,-16,89


-2044,1674,2412,315,-342,-191
-2061,1517,2263,326,-421,-226
-2095,1316,2149,311,-519,-226
-2173,1250,2101,311,-645,-170
-2200,1430,2041,300,-798,-66
-2553,1582,1983,117,-941,46
-1925,1758,1855,97,-1082,97
-1704,2102,1958,13,-1308,139
-1582,2085,2651,-213,-1497,143
-1516,2076,3005,-141,-1582,49
-1431,1921,3382,-117,-1584,-33
-1294,1742,3504,60,-1516,-136
-1284,1559,3464,223,-1442,-195
-1239,1438,3491,227,-1402,-155
-1174,1431,3602,135,-1384,-46
-1189,1572,3716,43,-1357,68
-1112,1749,3819,-16,-1313,140
-934,1906,3858,17,-1246,140
-904,2065,3778,317,-1197,2
-1174,2143,3459,491,-1142,-120
-1100,1873,3482,217,-1058,-97
-919,1695,3298,366,-1038,-169
-996,1589,3112,507,-1086,-216
-977,1415,3226,409,-1161,-168
-886,1332,3336,382,-1218,-92
-819,1408,3383,316,-1264,27
-663,1516,3553,131,-1301,170
-539,1580,3727,24,-1289,273
-454,1595,3828,61,-1214,315
-442,1579,3753,229,-1118,304
-446,1484,3577,404,-1034,287
-535,1389,3276,535,-998,299
-981,1328,2599,512,-1071,343
-788,1411,1810,432,-1437,360
-325,1262,1819,252,-1683,432
-360,1196,1612,362,-1819,496
-408,1377,1391,295,-2130,678
-128,1490,1747,-196,-2574,1001
545,1554,2231,-691,-2964,1299
1139,1572,2958,-968,-3246,1425
1508,1689,3435,-670,-3458,1331
1428,1705,4466,-627,-3604,1282
1454,1672,6454,-533,-3361,1254
1957,2194,6816,83,-2729,1143
2168,2353,6845,117,-2031,1122
1794,2282,6535,82,-1355,1135
1831,2416,6121,-22,-850,1241
2036,2525,5965,-191,-400,1321
2140,2644,5448,-17,53,1234
1784,2716,4703,173,400,1118
1386,2684,4138,143,584,1031
1180,2684,3608,139,584,894
1021,2690,3270,227,502,693
774,2475,3289,257,425,451
834,2389,3118,540,395,202
913,2527,2591,642,313,58
913,2231,2449,295,112,-50
972,1973,2498,468,-34,-265
978,1910,2360,684,-165,-410
1134,1651,2689,613,-409,-471
1166,1351,3003,586,-644,-494
1288,1142,3451,485,-774,-384
1353,1092,3819,320,-781,-163
1372,1126,4208,140,-741,68
1197,1267,4309,-82,-616,331
1328,1552,4428,-559,-367,687
1481,2064,4034,-515,-159,778
1280,2368,3510,-456,-62,700
1221,2363,3283,-492,-33,598
1285,2276,3209,-241,-71,413
1244,2314,3195,63,-158,244
1326,2366,3378,142,-236,138
1459,2422,3518,253,-275,3
1450,2371,3588,278,-261,-132
1419,2137,3800,325,-188,-269
1311,1973,3496,475,-82,-371
1296,1757,3454,337,-62,-327
1335,1664,3434,267,-62,-252
1341,1605,3441,206,-55,-170
1265,1636,3340,173,-30,-79
1225,1776,3165,71,-13,33
1263,1915,3117,-33,-35,110
1251,1999,3142,-26,-80,109
1262,1974,3231,20,-112,72
1333,1987,3302,81,-136,44
1296,1981,3400,116,-156,31
1323,1984,3448,108,-161,38
1434,1993,3475,46,-119,66
1346,2000,3424,23,-72,71
1312,1989,3286,14,-50,68
1355,1961,3203,33,-54,58
1246,1955,3123,46,-98,61
1331,1945,3176,24,-121,77
1361,1938,3206,112,-136,61
1317,1934,3247,138,-156,53
1364,1921,3327,115,-167,62
1388,1907,3377,122,-160,70
1345,1904,3346,133,-139,75
1345,1904,3346,133,-139,75
1370,1934,3271,93,-124,108
1426,1942,3245,26,-121,144
1427,1963,3257,33,-133,154
1434,1997,3295,53,-149,165
1434,2050,3355,9,-154,192
1463,2094,3404,-61,-139,220
1559,2144,3401,-90,-113,218
1610,2150,3463,-37,-91,167
1523,2160,3447,88,-63,83
1466,2149,3412,126,-33,28
1448,2105,3337,100,4,1
1407,2071,3190,104,34,-17
1410,2083,3072,106,19,-21
1519,2198,3430,91,-12,-18
1431,1977,3268,61,-16,-27
1445,2036,3216,51,-1,-8
1441,2047,3182,-14,6,17
1417,2053,3187,-5,-4,7
1409,2060,3177,28,-9,-16
1428,2048,3160,45,-13,-33
1464,2081,3302,75,-15,-53
1444,2025,3251,90,-4,-72
1460,1981,3255,90,-7,-70
1474,1937,3277,72,-15,-46
1461,1954,3258,51,-12,-17
1439,2036,3207,51,-4,-2
1420,2045,3230,-4,2,20
1437,2106,3183,-5,12,21
1442,2117,3165,9,9,-1
1435,2079,3217,21,3,-21
1435,2068,3220,67,-3,-47
1419,2050,3222,91,-4,-59
1415,2046,3231,70,-4,-47
1416,2063,3209,38,-1,-26
1439,2099,3194,9,0,-8
1437,2096,3197,-2,-8,-7
1431,2079,3197,25,-18,-22
1434,2076,3209,28,-17,-26
1433,2064,3200,22,-12,-27
1451,2076,3187,25,-11,-31
1443,2054,3217,34,-16,-42
1422,2046,3229,60,-13,-49
1430,2049,3222,55,-8,-42
1445,2029,3237,45,-10,-34
1449,2020,3243,54,-7,-31
1431,2027,3248,56,-5,-17
1435,2038,3234,52,-4,-2
1468,2015,3251,9,3,20
1478,2025,3240,5,13,31
1436,2055,3194,9,25,36
1400,2084,3117,-3,34,47
1382,2107,3077,-8,23,49
1417,2282,3208,42,9,25
1405,2221,3132,36,8,-8
1427,2098,3195,8,-1,-19
1444,2100,3189,63,-4,-38
1431,2091,3192,61,-8,-37
1433,2065,3213,34,-10,-23
1422,2060,3224,38,-14,-13
1421,2073,3224,15,-12,5
1444,2085,3233,-11,0,23
1449,2098,3206,-3,10,17
1436,2111,3155,16,11,8
1433,2095,3152,16,7,1
1433,2080,3157,41,2,-11
1413,2084,3145,50,-1,-12
1412,2088,3165,29,-4,0
1433,2117,3190,20,-11,12
1461,2213,3277,35,-4,2
1437,2128,3200,4,5,-6
1436,2099,3237,20,5,-13
1421,2095,3229,56,11,-28
1415,2088,3196,45,22,-21
1428,2074,3161,28,27,-10
1398,2071,3118,33,24,-5
1366,2102,3075,24,15,11
1393,2138,3070,-7,2,28
1425,2161,3099,-8,-20,28
1425,2170,3178,7,-36,15
1467,2223,3360,29,-32,0
1431,2195,3218,33,4,-22
1422,2132,3142,15,5,-25
1423,2131,3176,37,-4,-31
1430,2101,3199,35,-6,-31
1423,2089,3177,41,-2,-27
1423,2082,3175,22,0,-13
1434,2077,3191,23,0,-4
1429,2070,3196,35,1,-2
1411,2071,3162,38,11,2
1401,2084,3114,32,14,16
1393,2117,3101,10,7,35
1476,2248,3275,0,-4,44
1420,2360,3119,91,7,-6
1409,2192,3167,-22,5,0
1450,2209,3142,6,-2,-3
1465,2161,3162,7,-13,-10
1448,2164,3181,23,-18,-17
1437,2154,3192,11,-14,-13
1450,2134,3214,17,-8,-16
1443,2123,3193,33,-3,-23
1423,2116,3156,37,2,-19


1802,3028,3991,-360,462,81
1779,3010,3910,-168,585,-124
1717,2913,3943,-18,668,-319
1527,2763,3845,36,774,-454
1305,2591,3498,44,934,-535
1161,2501,2811,89,1082,-582
1050,2451,2234,83,1105,-629
893,2381,1917,351,975,-807
893,2381,1917,351,975,-807
544,2265,1555,607,737,-943
587,1845,1762,358,225,-758
719,1688,2105,252,-6,-619
740,1571,2520,224,-173,-493
755,1504,2825,200,-242,-347
796,1486,2994,145,-242,-156
772,1615,2995,52,-220,67
780,1904,2864,-116,-213,302
869,2222,2764,-294,-233,480
933,2493,2675,-313,-282,531
922,2583,2711,-283,-352,487
1075,2596,2837,-171,-400,406
1130,2612,2912,-45,-423,329
1117,2576,3092,-3,-462,264
1149,2537,3221,51,-480,203
1215,2470,3327,72,-456,174
1264,2445,3399,73,-412,173
1284,2407,3449,44,-356,184
1347,2396,3419,21,-301,198
1383,2398,3376,-10,-252,222
1366,2437,3347,-51,-218,255
1318,2473,3324,-118,-185,292
1283,2521,3207,-174,-141,317
1298,2563,3071,-208,-106,322
1293,2600,3006,-178,-108,285
1279,2577,2991,-93,-132,201
1269,2561,2944,21,-153,110
1278,2510,2996,59,-180,57
1275,2446,3003,108,-189,10
1278,2358,2971,130,-186,-7
1314,2332,2975,106,-204,15
1364,2303,3109,64,-231,41
1399,2269,3214,71,-230,54
1511,2279,3321,71,-213,82
1579,2339,3412,36,-184,126
1498,2394,3480,-61,-126,190
1433,2468,3471,-174,-44,251
1429,2539,3284,-223,35,264
1450,2581,3097,-207,85,234
1390,2610,2952,-96,97,160
1310,2605,2862,-14,72,72
1316,2558,2800,43,33,-3
1342,2469,2822,75,-12,-58
1355,2368,2915,116,-52,-96
1368,2284,3040,134,-76,-101
1389,2243,3125,114,-74,-71
1414,2243,3168,62,-56,-19
1424,2274,3178,18,-29,28
1397,2333,3100,-20,-2,70
1361,2423,2963,-74,14,108
1354,2500,2868,-105,6,120
1465,2597,3167,-86,-22,88
1441,2625,3136,69,11,-13
1318,2379,2903,44,8,-42
1390,2421,3052,82,-12,-58
1408,2349,3036,73,-16,-71
1420,2315,3075,79,-13,-63
1411,2288,3098,54,-5,-35
1379,2411,3013,78,0,-19
1375,2426,2995,50,0,-13
1376,2401,3024,10,5,-2
1377,2481,2971,25,11,-2
1379,2419,3013,-9,2,-3
1395,2356,3050,-2,0,-7
1382,2414,3008,49,3,-19
1373,2437,2989,44,6,-19
1369,2436,2990,15,10,-11
1368,2417,3019,-5,7,-6
1365,2421,3019,7,2,-6
1379,2405,3011,12,-2,-7
1386,2404,3013,25,0,-11
1362,2440,2996,41,3,-14
1357,2452,2992,22,4,-8
1378,2455,2982,-3,3,2
1373,2442,2996,-27,1,12
1368,2415,3014,-37,-2,16
1377,2401,3025,-26,-4,10
1372,2425,3001,-7,-3,5
1358,2438,3002,-11,-2,6
1362,2441,3000,-10,0,5
1383,2433,2995,-10,-3,3
1392,2403,3019,-35,-7,15
1395,2386,3032,-18,-13,15
1396,2426,2991,19,-16,2
1354,2425,3002,12,-9,-2
1352,2444,2989,9,1,-4
1344,2452,3003,-18,7,0
1338,2444,3013,-18,11,-1
1344,2454,2988,10,8,-17
1375,2437,2995,40,0,-35
1434,2345,3054,27,-2,-32
1388,2376,3046,50,4,-16
1339,2528,2934,72,-2,-10
1393,2419,3007,-59,-15,30
1422,2434,2976,-41,-14,30
1355,2421,3010,-43,-14,24
1330,2440,2994,-25,-8,18
1377,2430,2993,-35,-4,16
1383,2406,3017,-20,-4,6
1361,2419,3014,12,-3,-7
1364,2436,3005,23,1,-11
1377,2429,3010,25,0,-12
1364,2437,2995,33,-1,-13
1365,2451,2987,28,-2,-10
1395,2440,2994,18,-4,-7
1404,2419,3006,13,-8,-2
1361,2414,3015,10,-7,6
1345,2448,2997,-8,-4,25
1343,2465,2991,-34,0,39
1346,2472,2981,-41,2,38
1353,2516,2940,-19,0,25
1352,2477,2971,-36,-3,14
1347,2439,3010,-51,0,17
1379,2460,2979,-32,2,13
1394,2427,2998,-36,-1,10
1396,2407,3012,-27,-4,7
1398,2422,3005,-13,-6,7
1399,2440,2985,1,-12,4
1363,2431,3000,1,-16,2
1349,2435,3004,-1,-10,6
1364,2431,2999,-7,-8,7
1363,2434,2998,2,-5,3
1360,2442,2987,13,-3,-3
1370,2459,2973,14,0,-4
1367,2456,2991,-5,-2,2
1369,2449,3000,-14,-4,6
1371,2430,3004,-9,-4,4
1363,2440,2993,10,-4,-2
1372,2461,2977,14,0,-2
1382,2447,2988,-3,-2,1
1375,2442,2995,5,-4,0
1390,2443,2995,17,-5,-4
1400,2405,3013,4,-4,0
1359,2436,2992,-14,3,26
1354,2442,2997,-39,6,39
1345,2470,2972,-37,8,43
1348,2502,2951,-34,9,39
1363,2558,2905,-17,7,22
1361,2447,2994,-49,-3,11
1388,2402,3022,-24,-5,6
1392,2428,2999,6,-6,1
1395,2426,3003,16,-9,-2
1385,2416,3016,15,-9,4
1360,2417,3023,-1,-4,19
1357,2424,3013,-43,7,49
1391,2447,3003,-83,14,71
1419,2439,3021,-77,11,69
1450,2470,3085,-28,5,50
1450,2470,3085,-28,5,50
1558,2540,3200,8,1,43
1682,2670,3470,-17,-3,72
1690,2853,3791,-99,29,115
1756,3037,3964,-258,108,129
1887,3061,4105,-307,245,43
1488,2885,3818,-142,591,-251
1367,2705,3547,-118,743,-355
1477,2614,3223,45,802,-480
1493,2531,3124,118,760,-555
1299,2457,3118,86,736,-558
1147,2505,2958,-5,741,-512
1304,2605,3070,-167,699,-480
1284,2745,3121,67,648,-603
1084,2719,3177,111,631,-658
1006,2674,3248,-8,654,-624
1016,2654,3212,-93,689,-593
1076,2642,3194,-121,697,-586
1059,2681,3268,-134,664,-582
1082,2703,3535,-253,635,-556
1061,2644,3799,-309,676,-566
908,2553,3781,-222,781,-624
843,2454,3460,-247,885,-614
843,2341,3266,-371,964,-551
666,2286,2918,-325,1018,-525
429,2230,2582,-331,1030,-477
275,2230,2278,-356,962,-416
153,2233,2200,-428,819,-339
188,2287,2365,-473,647,-272
278,2373,2621,-481,481,-248
407,2227,3395,-542,366,-238
435,2172,3453,-489,412,-247
354,2185,3317,-449,470,-226
255,2215,3079,-520,502,-165
167,2208,2910,-598,491,-105
146,2263,2808,-538,439,-100
130,2339,2802,-399,353,-144
122,2365,2926,-354,257,-183
141,2280,3203,-391,188,-206
138,2135,3405,-356,171,-239
134,1986,3459,-289,187,-270
115,1881,3387,-222,216,-272
97,1830,3302,-194,226,-239


166,3067,3431,-238,153,-453
121,2895,3308,-222,170,-572
83,2685,3147,-130,161,-689
72,2581,3054,-60,115,-754
-35,2612,3053,-17,63,-774
-66,3375,2507,194,7,-829
221,2965,3054,-64,-153,-1010
21,2316,3448,116,-214,-1249
-53,2029,3462,208,-182,-1273
6,1968,3450,142,-139,-1164
29,1918,3456,46,-121,-1073
-48,1630,3572,-59,-96,-998
-149,1511,3505,-28,-55,-889
-145,1514,3410,-36,-28,-737
-184,1570,3366,-87,-23,-577
-198,1619,3402,-155,-27,-428
-199,1708,3421,-189,-21,-302
-174,1813,3418,-224,-7,-201
-123,1896,3465,-237,5,-131
-175,1961,3444,-183,25,-101
-188,1962,3436,-172,33,-75
-228,1969,3416,-152,37,-44
-226,2066,3353,-142,39,2
-206,2174,3350,-148,29,39
-193,2282,3376,-144,11,56
-185,2392,3426,-143,-3,64
-185,2522,3479,-176,-9,70
-165,2598,3537,-244,-4,67
-146,2630,3572,-264,14,26
-158,2620,3562,-228,34,-43
-194,2429,3521,-225,69,-149
-236,2276,3464,-230,85,-179
-265,2147,3390,-227,92,-187
-283,2063,3291,-222,86,-175
-310,2030,3242,-250,63,-141
-292,2040,3268,-271,32,-102
-286,2126,3309,-255,4,-82
-270,2229,3369,-270,-10,-70
-227,2255,3477,-294,-18,-84
-230,2208,3546,-261,-10,-128
-245,2115,3521,-217,11,-169
-276,2027,3427,-176,31,-191
-304,1950,3330,-168,31,-195
-333,1830,3326,-176,14,-184
-354,1789,3314,-132,2,-165
-342,1787,3297,-102,-9,-139
-334,1771,3307,-89,-23,-115
-332,1793,3278,-47,-38,-97
-315,1787,3287,-49,-62,-74
-325,1781,3329,-54,-85,-38
-316,1807,3371,-56,-104,1
-292,1854,3414,-58,-119,36
-281,1937,3439,-49,-127,63
-255,2008,3501,-52,-136,83
-260,2077,3559,-51,-133,90
-255,2175,3563,-58,-121,95
-234,2251,3575,-63,-109,86
-234,2295,3584,-70,-101,62
-216,2268,3610,-83,-89,30
-207,2194,3643,-61,-79,-9
-231,2134,3610,-15,-62,-41
-245,2137,3529,-5,-46,-41
-255,2148,3437,-39,-44,-29
-296,2164,3326,-71,-55,-20
-329,2164,3267,-113,-87,-9
-327,2182,3289,-138,-129,-2
-341,2278,3321,-133,-166,-6
-255,2356,3425,-190,-211,-18
-173,2309,3628,-198,-223,-62
-212,2307,3679,-132,-202,-112
-199,2256,3712,-136,-179,-148
-189,2196,3697,-112,-146,-184
-195,2185,3601,-76,-120,-210
-223,2145,3531,-72,-112,-224
-240,2104,3455,-78,-114,-231
-243,2071,3401,-102,-130,-228
-253,2053,3386,-138,-157,-214
-235,2037,3432,-166,-180,-203
-184,2027,3489,-162,-203,-204
-175,1983,3569,-139,-221,-213
-190,1972,3656,-120,-220,-209
-128,1999,3701,-130,-204,-198
-127,2005,3724,-114,-182,-203
-143,1993,3710,-114,-156,-204
-137,2000,3695,-131,-135,-196
-124,1965,3699,-151,-118,-194
-154,1900,3691,-140,-98,-194
-185,1900,3624,-121,-85,-183
-146,1899,3609,-155,-84,-165
-170,1876,3623,-153,-84,-161
-196,1871,3618,-119,-79,-163
-174,1858,3586,-88,-72,-163
-170,1868,3588,-61,-79,-157
-172,1874,3623,-78,-80,-143
-172,1893,3650,-85,-74,-131
-167,1912,3659,-70,-64,-130
-179,1920,3630,-65,-55,-128
-195,1922,3613,-83,-45,-119
-199,1932,3576,-95,-43,-111
-204,1926,3581,-113,-46,-109
-234,1927,3560,-93,-44,-116
-240,1946,3501,-65,-44,-125
-251,1985,3430,-50,-53,-135
-251,1950,3425,-52,-76,-151
-271,1908,3415,-23,-99,-174
-241,1858,3450,0,-127,-189
-246,1829,3488,16,-153,-191
-246,1820,3525,-11,-167,-167
-207,1825,3545,-54,-171,-132
-178,1835,3560,-77,-174,-107
-181,1824,3577,-104,-179,-88
-179,1802,3559,-131,-181,-66
-230,1748,3163,-331,-184,12
-318,1267,3743,-1306,-217,388
-136,1436,4124,-911,-177,412
97,1851,3513,-156,-149,158
-14,1706,3751,-152,-183,82
-179,1720,3689,-87,-175,77
-38,1687,3680,-165,-172,120
-53,1697,3765,-153,-173,126
-34,1734,3807,-73,-156,96
44,1733,3816,-21,-154,77
24,1672,3876,-46,-130,88
10,1644,3854,-25,-95,95
-11,1628,3792,-1,-64,104
-57,1665,3721,1,-43,129
-72,1742,3686,-21,-40,162
-67,1819,3697,-28,-43,174
-57,1893,3704,-5,-47,159
-31,1932,3716,14,-47,132
-7,1925,3734,29,-43,100
-22,1866,3733,46,-38,71
-49,1818,3689,61,-32,56
-57,1811,3624,51,-34,68
-30,1823,3616,13,-43,92
-8,1820,3670,0,-62,100
-3,1824,3753,13,-70,98
7,1846,3803,13,-64,101
48,1877,3844,-7,-45,106
63,1858,3878,-1,-22,90
33,1823,3845,44,6,64
-10,1824,3725,51,34,64
0,1848,3636,10,41,82
0,1853,3604,4,29,80
0,1824,3619,21,13,65
13,1775,3661,36,0,56
46,1731,3729,41,-5,57
47,1701,3793,41,2,71
13,1698,3785,49,26,93
-64,1753,3670,21,44,129
-8,1821,3628,-50,41,168
38,1875,3568,-8,38,156
-7,1870,3559,44,27,120
-38,1844,3599,57,5,102
-30,1863,3621,48,-4,109
-16,1896,3640,18,-5,123
10,1930,3664,12,-8,119
4,1950,3675,18,-11,105
27,1930,3703,20,-8,87
41,1896,3722,43,-4,65
5,1889,3705,50,6,59
0,1901,3695,24,14,70
17,1913,3683,10,19,75
0,1920,3655,9,21,68
-13,1910,3617,16,18,56
-16,1910,3604,22,13,48
-5,1900,3587,17,4,45
-21,1927,3605,4,-4,50
-12,1955,3647,-14,-11,52
15,1963,3672,-14,-11,39
23,1940,3673,-3,-4,16
31,1895,3654,15,-2,-4
10,1840,3640,23,-2,-9
-2,1824,3634,7,-2,7
5,1843,3621,-13,-4,28
22,1869,3638,-24,-11,39
16,1882,3663,-23,-17,40
13,1883,3689,-18,-13,32
13,1879,3676,-5,-4,25
4,1894,3632,-5,3,25
8,1892,3586,-12,1,21
22,1870,3575,-2,-7,9
20,1833,3599,10,-22,3
27,1804,3656,4,-34,10
47,1789,3704,-3,-35,27
54,1819,3730,-8,-25,46
69,1860,3737,-23,-15,66
64,1924,3732,-39,-2,78
69,1965,3715,-41,10,70
62,1964,3707,-23,17,44
29,1939,3686,-2,22,20
10,1919,3631,-5,35,11
13,1882,3546,-7,37,4
5,1839,3504,-1,19,0
-27,1815,3530,0,-4,3
-15,1836,3581,-13,-23,24
29,1880,3663,-38,-31,44
66,1909,3716,-40,-30,43
63,1916,3746,-24,-15,29
52,1902,3730,-13,0,15


260,696,4455,-236,221,622
302,725,4325,-317,367,864
259,894,4096,-373,477,1086
282,1141,3872,-463,545,1289
266,1429,3676,-494,574,1429
274,1721,3480,-546,558,1527
227,2014,3398,-660,509,1588
427,2203,3469,-762,426,1568
485,2440,3605,-575,348,1440
405,2767,3590,-328,298,1248
398,2927,3864,-162,246,774
350,2882,3887,10,263,494
290,2502,4051,36,290,258
274,2008,4160,46,346,113
265,1480,4225,4,427,88
203,1289,4094,19,517,169
147,1321,3883,-28,587,301
119,1405,3666,-81,619,410
76,1585,3463,-82,601,483
75,1782,3353,-100,549,525
70,1958,3353,-96,487,521
33,2124,3348,-19,419,463
33,2218,3434,6,348,380
55,2211,3555,-11,301,296
48,2161,3663,16,275,199
27,2096,3677,81,265,100
6,1979,3651,87,263,31
-19,1839,3611,84,255,-9
-35,1693,3614,84,240,-29
-39,1589,3660,66,227,-8
-44,1550,3688,4,229,45
-35,1561,3671,-27,233,91
-44,1588,3621,-26,228,120
-59,1625,3565,-38,208,143
-34,1514,3625,-97,183,165
-36,1568,3603,-35,169,193
-43,1825,3562,-19,149,234
-14,1966,3649,-88,122,238
-3,2041,3736,-92,110,194
-3,2112,3767,-51,107,123
-13,2105,3791,11,111,23
-29,2004,3785,91,117,-82
-52,1850,3757,153,127,-157
-69,1698,3700,179,131,-191
-80,1601,3643,180,125,-187
-102,1568,3589,170,113,-154
-118,1594,3556,134,92,-107
-116,1658,3560,103,69,-66
-113,1746,3564,111,48,-48
-117,1817,3579,117,23,-51
-105,1833,3636,113,2,-67
-101,1823,3678,144,-4,-96
