aX,aY,aZ,gX,gY,gZ
0.37799999999999995,-1.209,0.675,6.409,53.894,-3.174
0.387,-1.092,0.735,-20.081,31.006,-6.836
0.228,-0.882,0.858,-48.828,-3.418,-20.264
-0.052000000000000005,-0.627,1.002,-68.726,-40.771,-33.63
-0.32799999999999996,-0.414,1.188,-76.59899999999999,-69.58,-43.88399999999999
-0.493,-0.302,1.347,-72.75399999999999,-77.209,-45.653999999999996
-0.53,-0.239,1.4240000000000002,-55.663999999999994,-60.669,-35.522
-0.47200000000000003,-0.244,1.419,-25.208000000000002,-35.645,-21.605999999999998
-0.342,-0.248,1.274,7.263,-15.198,-11.597000000000001
-0.214,-0.266,1.095,30.761999999999997,0.9159999999999999,-9.338
-0.146,-0.31,0.966,42.663999999999994,12.024000000000001,-12.755999999999998
-0.09699999999999999,-0.359,0.882,43.213,17.944000000000003,-14.526
-0.031,-0.379,0.8220000000000001,35.339,24.78,-11.169
0.055,-0.369,0.77,25.574,30.884,-4.395
0.16,-0.337,0.716,18.127,33.385999999999996,2.991
0.27,-0.303,0.657,13.427999999999999,33.446999999999996,9.644
0.34,-0.273,0.62,9.827,30.456999999999997,11.414000000000001
0.369,-0.252,0.628,4.15,24.109,9.583
0.34600000000000003,-0.248,0.6859999999999999,-3.3569999999999998,14.404000000000002,7.141
0.28600000000000003,-0.247,0.782,-8.911,2.136,3.906
0.217,-0.239,0.866,-10.802999999999999,-9.033,1.038
0.155,-0.231,0.934,-10.681,-17.334,-0.488
0.10300000000000001,-0.23,0.983,-8.911,-20.813000000000002,-0.8540000000000001
0.076,-0.23600000000000002,1.016,-7.263,-19.714000000000002,-0.977
0.08,-0.23600000000000002,1.025,-7.08,-14.954,-1.099
0.098,-0.23399999999999999,1.0190000000000001,-7.751,-9.46,-1.465
0.111,-0.233,1.016,-7.935,-5.92,-2.136
0.11199999999999999,-0.22899999999999998,1.0090000000000001,-6.653,-5.188,-2.38
0.122,-0.225,1.004,-4.0889999999999995,-5.005,-1.587
0.13,-0.217,1.0,-1.6480000000000001,-4.333,-0.183
0.139,-0.207,0.985,-0.183,-2.319,1.2209999999999999
0.149,-0.20199999999999999,0.9620000000000001,0.183,0.977,2.0140000000000002
0.154,-0.195,0.9440000000000001,-1.038,4.15,2.441
0.149,-0.191,0.934,-2.563,5.492999999999999,3.6010000000000004
0.14300000000000002,-0.187,0.924,-2.319,4.395,5.127000000000001
0.145,-0.177,0.905,-1.2209999999999999,2.38,6.957999999999999
0.159,-0.162,0.9009999999999999,-1.892,0.305,8.667
0.156,-0.157,0.9259999999999999,-4.0280000000000005,-1.709,9.521
0.14800000000000002,-0.149,0.948,-5.432,-3.418,8.545
0.149,-0.133,0.945,-5.188,-4.456,6.957999999999999
0.157,-0.121,0.958,-5.492999999999999,-4.761,6.836
0.158,-0.12,0.978,-6.531000000000001,-3.906,7.019
0.16,-0.114,0.996,-6.165,-2.075,5.676
0.157,-0.111,0.9990000000000001,-4.638999999999999,-0.6709999999999999,2.8689999999999998
0.161,-0.113,0.9740000000000001,-2.136,0.61,0.244
0.172,-0.11800000000000001,0.95,0.061,0.732,-1.2819999999999998
0.17800000000000002,-0.132,0.935,1.099,0.305,-0.9159999999999999
0.184,-0.139,0.922,1.709,0.183,0.732
-0.41700000000000004,-1.131,1.0859999999999999,30.029,34.546,5.066
-0.44,-1.213,1.0090000000000001,31.738000000000003,36.865,9.949
-0.45,-1.2670000000000001,0.922,30.884,36.133,20.02
-0.45899999999999996,-1.311,0.852,26.366999999999997,32.288000000000004,32.898
-0.46799999999999997,-1.321,0.78,19.409000000000002,25.024,45.41
-0.48100000000000004,-1.307,0.721,10.559000000000001,15.198,57.312
-0.508,-1.272,0.698,0.7929999999999999,5.615,69.458
-0.5,-1.212,0.6559999999999999,-5.553999999999999,0.61,82.214
-0.507,-1.1640000000000001,0.626,-8.911,-2.136,96.55799999999999
-0.541,-1.099,0.612,-16.479,-5.066,111.816
-0.556,-0.996,0.5720000000000001,-26.184,-5.432,126.16
-0.5670000000000001,-0.8320000000000001,0.508,-39.001,-3.3569999999999998,139.77100000000002
-0.55,-0.655,0.46399999999999997,-54.81,1.16,151.917
-0.517,-0.42200000000000004,0.42700000000000005,-68.848,7.629,161.194
-0.456,-0.163,0.39299999999999996,-78.064,14.770999999999999,169.128
-0.33899999999999997,0.14300000000000002,0.385,-79.834,18.86,174.86599999999999
-0.201,0.39399999999999996,0.419,-69.275,18.616,172.546
-0.153,0.6559999999999999,0.426,-48.888999999999996,14.099,162.842
-0.111,0.9420000000000001,0.353,-29.114,7.629,151.97799999999998
-0.062,1.168,0.294,-15.747,2.747,141.785
-0.076,1.3130000000000002,0.24600000000000002,-14.038,-2.93,134.705
-0.091,1.435,0.184,-23.865,-9.399,134.338
0.016,1.643,0.17600000000000002,-43.518,-18.25,142.517
0.209,1.95,0.289,-73.181,-30.579,154.358
0.41700000000000004,2.195,0.518,-108.09299999999999,-48.583999999999996,163.086
0.57,2.3569999999999998,0.87,-136.23,-66.77199999999999,159.79
0.672,2.517,1.2830000000000001,-148.376,-75.928,150.14600000000002
0.85,2.602,1.626,-143.921,-74.402,137.756
1.03,2.595,1.9040000000000001,-130.737,-55.115,116.943
1.122,2.451,2.0,-106.14,-18.799,91.37
1.1640000000000001,2.21,1.8780000000000001,-71.777,19.348,57.678000000000004
1.1420000000000001,1.962,1.64,-33.875,42.053000000000004,22.095
1.07,1.7530000000000001,1.3719999999999999,0.6709999999999999,48.34,-5.981
1.016,1.5530000000000002,1.117,29.601999999999997,45.471000000000004,-27.465999999999998
0.912,1.355,0.9309999999999999,51.636,34.424,-46.50899999999999
0.784,1.185,0.8079999999999999,64.453,20.081,-64.453
0.6579999999999999,1.062,0.723,70.435,9.46,-76.721
0.54,0.971,0.6709999999999999,70.679,0.366,-83.25200000000001
0.47600000000000003,0.93,0.628,66.833,-3.052,-86.12100000000001
0.456,0.8859999999999999,0.5920000000000001,60.242,-0.5489999999999999,-86.48700000000001
0.431,0.855,0.561,51.88,0.244,-87.28
0.387,0.857,0.55,43.945,-6.531000000000001,-88.501
0.354,0.8909999999999999,0.5870000000000001,37.17,-21.912,-86.853
0.312,0.953,0.6579999999999999,31.86,-36.926,-82.214
0.28600000000000003,1.022,0.76,27.771,-46.631,-78.369
0.24100000000000002,1.024,0.851,25.513,-48.096000000000004,-78.308
0.191,0.9790000000000001,0.8959999999999999,27.71,-38.086,-81.36
0.179,0.905,0.8859999999999999,33.63,-23.436999999999998,-85.38799999999999
0.184,0.8029999999999999,0.8590000000000001,42.725,-13.306,-89.661
0.172,0.706,0.812,53.101000000000006,-11.536,-94.238
0.147,0.5820000000000001,0.787,61.035,-18.86,-97.839
0.091,0.43700000000000006,0.7829999999999999,67.2,-29.541,-100.40299999999999
0.013999999999999999,0.292,0.79,72.388,-39.063,-102.72200000000001
-0.062,0.159,0.804,75.195,-46.93600000000001,-103.882
-0.134,0.04,0.8290000000000001,74.097,-52.063,-103.027
-0.155,-0.07,0.853,68.848,-50.903,-100.464
-0.161,-0.18899999999999997,0.865,60.974,-43.701,-97.046
-0.172,-0.245,0.877,50.293,-37.903,-93.689
-0.217,-0.284,0.94,37.72,-36.255,-88.62299999999999
-0.261,-0.332,1.004,29.296999999999997,-32.043,-78.735
-0.273,-0.33299999999999996,1.021,29.114,-23.804000000000002,-65.43
-0.266,-0.31,1.031,32.593,-19.043,-52.917
-0.27399999999999997,-0.341,1.0659999999999998,35.645,-17.151,-44.678000000000004
-0.29,-0.382,1.065,39.978,-10.802999999999999,-40.405
-0.278,-0.365,1.053,42.419,-3.174,-36.865
-0.218,-0.42100000000000004,1.0759999999999998,40.833,5.127000000000001,-33.02
-0.172,-0.491,1.088,40.039,19.409000000000002,-31.128
-0.16,-0.568,1.065,40.405,35.217,-33.751999999999995
-0.157,-0.575,1.037,39.306999999999995,47.058,-40.527
-0.14400000000000002,-0.588,1.024,38.391,53.162,-45.898
-0.142,-0.66,1.014,41.199,59.326,-46.20399999999999
-0.08900000000000001,-0.7390000000000001,0.972,48.096000000000004,64.941,-43.823
0.046,-0.8540000000000001,0.8959999999999999,53.65,66.16199999999999,-40.222
0.23600000000000002,-0.971,0.78,54.321000000000005,65.796,-34.363
0.41,-1.0659999999999998,0.6559999999999999,47.424,60.547,-30.09
0.505,-1.055,0.5870000000000001,30.64,44.312,-33.141999999999996
0.424,-0.935,0.608,5.737,14.526,-46.143
0.214,-0.769,0.7,-20.386,-18.982,-64.758
-0.075,-0.57,0.82,-40.527,-47.974,-77.759
-0.419,-0.462,1.044,-52.063,-69.58,-84.229
-0.614,-0.415,1.245,-49.805,-69.092,-75.134
-0.575,-0.402,1.3219999999999998,-27.771,-47.607,-49.438
-0.46799999999999997,-0.45899999999999996,1.274,5.31,-29.541,-28.748
-0.391,-0.465,1.107,35.4,-19.714000000000002,-23.865
-0.316,-0.45399999999999996,0.9329999999999999,52.611999999999995,-9.644,-26.061999999999998
-0.266,-0.48700000000000004,0.833,53.772,2.441,-25.94
-0.205,-0.523,0.763,46.753,16.724,-20.63
-0.125,-0.528,0.682,37.354,28.87,-11.963
-0.046,-0.512,0.619,27.954,31.311,-0.183
0.055,-0.46799999999999997,0.596,19.531,26.55,13.123
0.115,-0.442,0.604,12.817,19.287,21.851
0.16699999999999998,-0.42100000000000004,0.61,6.348,11.719000000000001,24.475
0.196,-0.395,0.64,-3.235,4.761,23.56
0.187,-0.36700000000000005,0.698,-16.113,0.061,21.545
0.17800000000000002,-0.314,0.7709999999999999,-28.991999999999997,-2.441,20.447
0.16899999999999998,-0.268,0.867,-39.185,-5.249,21.118000000000002
0.15,-0.228,0.956,-43.335,-9.399,22.583000000000002
0.136,-0.20199999999999999,1.024,-41.26,-13.123,24.230999999999998
0.134,-0.171,1.075,-35.034,-15.564,25.879
0.161,-0.147,1.111,-27.893,-16.418,27.1
0.198,-0.126,1.123,-21.118000000000002,-14.587,26.671999999999997
0.235,-0.11,1.114,-15.32,-10.376,23.804000000000002
0.267,-0.10099999999999999,1.084,-10.681,-5.188,19.714000000000002
0.287,-0.08800000000000001,1.046,-6.836,-0.61,15.015
0.302,-0.083,1.012,-4.578,1.831,10.437000000000001
0.315,-0.079,0.987,-3.54,3.235,6.5920000000000005
0.313,-0.08800000000000001,0.9740000000000001,-2.8080000000000003,3.052,2.991
0.3,-0.092,0.958,-2.625,2.93,0.061
0.272,-0.106,0.9540000000000001,-2.136,3.418,-2.319
0.21899999999999997,-0.127,0.9640000000000001,-1.465,3.052,-4.5169999999999995
0.17300000000000001,-0.145,0.975,-1.4040000000000001,2.0140000000000002,-5.31
0.14300000000000002,-0.156,0.975,-1.4040000000000001,0.7929999999999999,-4.211
0.11599999999999999,-0.161,0.977,-1.2819999999999998,-0.7929999999999999,-2.38
0.105,-0.163,0.988,-1.953,-3.418,-0.244
0.107,-0.154,0.996,-2.258,-4.944,2.502
0.12,-0.14,0.9940000000000001,-1.953,-4.7,4.15
0.152,-0.121,0.9890000000000001,-1.6480000000000001,-3.113,5.188
0.172,-0.11199999999999999,0.981,-1.038,-0.9159999999999999,4.578
0.172,-0.106,0.9570000000000001,0.488,1.099,1.831
-0.35100000000000003,-1.158,1.109,17.761,-9.644,10.437000000000001
-0.435,-1.215,1.041,17.944000000000003,-4.211,11.597000000000001
-0.505,-1.2670000000000001,0.96,15.075999999999999,0.366,15.380999999999998
-0.5820000000000001,-1.3319999999999999,0.888,9.888,2.6860000000000004,25.33
-0.6409999999999999,-1.39,0.833,2.38,2.6860000000000004,40.1
-0.695,-1.411,0.765,-5.127000000000001,0.7929999999999999,56.946000000000005
-0.713,-1.3840000000000001,0.6779999999999999,-11.597000000000001,-2.38,77.454
-0.725,-1.295,0.5670000000000001,-20.264,-7.385,103.088
-0.7090000000000001,-1.1420000000000001,0.447,-33.63,-12.573,133.789
-0.6990000000000001,-0.932,0.326,-52.368,-19.348,163.757
-0.685,-0.639,0.204,-75.378,-27.160999999999998,190.18599999999998
-0.5870000000000001,-0.214,0.08900000000000001,-97.29,-35.705999999999996,213.074
-0.48200000000000004,0.21899999999999997,0.066,-112.854,-50.72,228.821
-0.36200000000000004,0.674,0.11900000000000001,-118.835,-72.021,234.43599999999998
-0.193,1.146,0.21100000000000002,-115.906,-93.262,227.173
-0.061,1.511,0.319,-106.445,-106.262,207.03099999999998
-0.042,1.7819999999999998,0.39399999999999996,-95.947,-102.6,177.002
-0.08800000000000001,1.9709999999999999,0.405,-89.355,-80.566,139.893
-0.127,2.124,0.381,-92.041,-47.791000000000004,106.20100000000001
-0.047,2.249,0.402,-106.323,-15.869000000000002,88.44
0.085,2.315,0.495,-124.573,5.005,89.17200000000001
0.242,2.411,0.688,-139.465,14.038,98.999
0.386,2.529,1.0070000000000001,-150.391,0.244,105.896
0.5529999999999999,2.6289999999999996,1.409,-151.123,-25.818,108.337
0.763,2.642,1.755,-136.475,-35.339,105.042
0.975,2.543,1.895,-107.91,-14.282,89.478
1.115,2.3680000000000003,1.797,-67.017,27.465999999999998,57.129
1.0959999999999999,2.119,1.5590000000000002,-15.32,58.898999999999994,15.93
0.948,1.801,1.298,33.446999999999996,59.326,-22.4
0.7929999999999999,1.508,1.043,71.411,43.213,-48.035
0.675,1.286,0.831,96.31299999999999,27.465999999999998,-59.631
0.584,1.094,0.688,107.056,13.306,-65.796
0.47700000000000004,0.972,0.622,104.24799999999999,0.0,-73.242
0.37,0.8909999999999999,0.607,93.62799999999999,-7.202000000000001,-80.322
0.28600000000000003,0.843,0.619,81.421,-6.104,-83.618
0.257,0.8540000000000001,0.6409999999999999,69.336,-2.075,-82.764
0.256,0.917,0.6709999999999999,58.898999999999994,2.258,-80.872
0.27399999999999997,1.0190000000000001,0.703,52.368,5.005,-80.627
0.251,1.09,0.752,50.903,5.615,-83.31299999999999
0.21,1.13,0.7929999999999999,54.993,5.249,-86.853
0.19899999999999998,1.095,0.8170000000000001,61.89,5.615,-88.867
0.228,0.997,0.8,69.946,10.437000000000001,-90.881
0.23800000000000002,0.872,0.74,78.308,15.93,-95.09299999999999
0.22699999999999998,0.7340000000000001,0.674,84.29,16.052,-101.44
0.192,0.602,0.626,86.12100000000001,11.841,-106.079
0.136,0.478,0.601,85.999,5.797999999999999,-108.09299999999999
0.069,0.38799999999999996,0.611,82.88600000000001,-2.93,-106.995
-0.002,0.276,0.664,76.66,-11.658,-103.455
-0.054000000000000006,0.16699999999999998,0.732,70.74,-15.442,-99.182
-0.092,0.094,0.755,66.16199999999999,-15.686,-95.03200000000001
-0.099,0.035,0.758,61.82899999999999,-15.137,-89.23299999999999
-0.066,-0.018000000000000002,0.769,56.763000000000005,-15.625,-82.825
-0.039,-0.083,0.805,50.781000000000006,-17.212,-76.538
-0.04,-0.14,0.857,45.715,-21.912,-71.83800000000001
-0.052000000000000005,-0.17800000000000002,0.914,41.992,-28.076,-67.505
-0.07,-0.233,0.9840000000000001,38.94,-32.898,-63.354
-0.122,-0.264,1.025,37.109,-33.63,-61.278999999999996
-0.16699999999999998,-0.276,1.056,35.461,-31.677,-59.998000000000005
-0.20800000000000002,-0.32,1.088,35.034,-26.366999999999997,-58.105
-0.256,-0.353,1.1059999999999999,36.681999999999995,-20.508000000000003,-57.068000000000005
-0.295,-0.37,1.114,38.33,-17.029,-55.847
-0.299,-0.41,1.1179999999999999,40.833,-10.376,-51.818999999999996
-0.299,-0.43200000000000005,1.109,43.88399999999999,-0.5489999999999999,-48.096000000000004
-0.255,-0.447,1.087,45.41,10.62,-46.021
-0.23800000000000002,-0.47700000000000004,1.069,44.739,24.475,-44.739
-0.231,-0.501,1.032,43.03,38.513000000000005,-45.715
-0.18100000000000002,-0.54,1.031,38.757,48.157,-46.997
-0.124,-0.6559999999999999,1.068,36.194,54.748999999999995,-46.143
-0.021,-0.809,1.0290000000000001,39.306999999999995,63.232,-44.922
0.16,-0.9540000000000001,0.941,41.504,67.566,-41.443000000000005
0.33399999999999996,-1.045,0.848,36.56,61.646,-38.33
0.40399999999999997,-1.0490000000000002,0.7759999999999999,25.574,46.631,-43.03
0.297,-0.9440000000000001,0.743,11.658,22.156,-60.425
0.006999999999999999,-0.6859999999999999,0.777,-2.441,-11.719000000000001,-83.86200000000001
-0.289,-0.5870000000000001,0.893,-11.292,-42.48,-98.87700000000001
-0.512,-0.557,1.035,-9.888,-55.176,-96.375
-0.568,-0.5489999999999999,1.114,3.662,-52.611999999999995,-78.003
-0.53,-0.5720000000000001,1.102,28.991999999999997,-48.157,-58.105
-0.511,-0.585,1.024,55.481,-48.828,-46.50899999999999
-0.475,-0.583,0.9390000000000001,70.923,-43.762,-39.978
-0.433,-0.609,0.885,70.251,-27.771,-33.446999999999996
-0.37,-0.603,0.828,57.678000000000004,-5.432,-26.855
-0.29100000000000004,-0.5920000000000001,0.769,43.273999999999994,17.517,-16.724
-0.18899999999999997,-0.575,0.718,30.396,33.569,-4.456
-0.09300000000000001,-0.539,0.687,19.775,39.368,9.094
-0.011000000000000001,-0.49700000000000005,0.6809999999999999,13.184000000000001,38.025,22.949
0.053,-0.447,0.6829999999999999,10.681,31.616,32.166
0.124,-0.40700000000000003,0.711,8.118,23.56,35.889
0.185,-0.39,0.741,1.831,19.775,36.255
0.231,-0.373,0.765,-6.47,18.677,33.813
0.251,-0.354,0.794,-15.137,17.09,29.601999999999997
0.248,-0.331,0.843,-22.156,12.634,26.916999999999998
0.24,-0.312,0.919,-26.55,3.784,25.94
0.217,-0.27399999999999997,0.9840000000000001,-27.893,-6.5920000000000005,25.94
0.196,-0.23800000000000002,1.036,-26.489,-14.832,25.085
0.17600000000000002,-0.21,1.0859999999999999,-24.109,-17.883,23.131999999999998
0.171,-0.195,1.111,-20.508000000000003,-16.052,20.386
0.165,-0.193,1.128,-16.602,-12.085,16.663
0.17300000000000001,-0.19699999999999998,1.119,-12.085,-8.179,12.878
0.192,-0.205,1.085,-6.47,-4.0889999999999995,10.925
0.205,-0.215,1.047,-1.038,-2.0140000000000002,8.667
0.217,-0.222,1.0,1.892,0.488,6.7139999999999995
0.231,-0.21899999999999997,0.956,2.93,4.638999999999999,6.165
0.244,-0.21899999999999997,0.9209999999999999,1.77,8.484,6.47
0.25,-0.223,0.89,0.7929999999999999,10.802999999999999,6.531000000000001
0.254,-0.212,0.8590000000000001,-0.183,10.681,6.165
0.254,-0.204,0.838,-1.465,8.972000000000001,5.676
0.23399999999999999,-0.203,0.845,-2.625,6.348,4.578
0.217,-0.195,0.856,-3.845,3.845,2.8080000000000003
0.196,-0.19699999999999998,0.897,-5.737,1.709,1.3430000000000002
0.175,-0.2,0.932,-5.797999999999999,1.526,0.7929999999999999
0.157,-0.20199999999999999,0.943,-5.371,2.075,-0.305
0.146,-0.203,0.9420000000000001,-4.578,1.77,-2.197
0.134,-0.209,0.953,-4.822,0.7929999999999999,-3.052
0.124,-0.217,0.961,-5.005,-0.061,-2.8080000000000003
0.13,-0.214,0.953,-3.845,-0.7929999999999999,-1.892
0.151,-0.203,0.938,-2.625,-1.77,-0.366
0.16,-0.19899999999999998,0.934,-3.113,-2.197,1.038
0.17,-0.191,0.925,-3.662,-1.953,2.136
-0.384,-1.114,1.139,0.305,-9.949,-1.2209999999999999
-0.489,-1.176,1.113,1.099,-12.755999999999998,1.526
-0.574,-1.238,1.099,-1.526,-14.404000000000002,7.629
-0.634,-1.3,1.092,-6.836,-11.107999999999999,17.761
-0.679,-1.3459999999999999,1.083,-11.597000000000001,-7.324,30.09
-0.6890000000000001,-1.3419999999999999,1.012,-11.536,-3.662,42.847
-0.6759999999999999,-1.319,0.9079999999999999,-9.766,-0.5489999999999999,57.678000000000004
-0.6940000000000001,-1.264,0.8,-11.902000000000001,-0.183,74.768
-0.716,-1.1909999999999998,0.7020000000000001,-20.447,-2.319,92.46799999999999
-0.72,-1.0959999999999999,0.619,-34.241,-4.15,111.206
-0.696,-0.966,0.556,-52.185,-5.31,131.165
-0.667,-0.746,0.524,-71.533,-8.301,150.452
-0.645,-0.517,0.52,-84.167,-16.235,166.138
-0.5760000000000001,-0.278,0.523,-82.52,-26.855,173.706
-0.485,0.008,0.499,-69.336,-38.147,174.74400000000003
-0.40700000000000003,0.32799999999999996,0.456,-56.58,-50.232,170.77599999999998
-0.36,0.625,0.419,-47.668,-59.753,164.97799999999998
-0.299,0.8759999999999999,0.385,-36.926,-66.65,160.095
-0.267,1.1159999999999999,0.34,-25.391,-73.914,157.715
-0.215,1.455,0.259,-21.362,-78.308,155.39600000000002
-0.027999999999999997,1.835,0.192,-33.264,-69.58,146.79
0.12300000000000001,2.101,0.2,-62.317,-43.945,126.16
0.18,2.202,0.24,-100.281,-9.277000000000001,100.76899999999999
0.26,2.1959999999999997,0.29,-135.071,18.066,87.34100000000001
0.36700000000000005,2.224,0.44,-160.70600000000002,22.095,94.727
0.506,2.309,0.775,-183.35,-5.859,115.35600000000001
0.665,2.417,1.235,-201.782,-35.766999999999996,133.05700000000002
0.816,2.495,1.671,-207.153,-43.945,136.292
0.937,2.498,1.902,-190.796,-25.024,121.521
1.013,2.332,1.879,-150.94,11.107999999999999,91.00299999999999
0.993,2.022,1.6969999999999998,-90.759,40.222,54.138000000000005
0.86,1.679,1.474,-23.070999999999998,45.715,17.883
0.6859999999999999,1.406,1.22,30.64,33.875,-12.329
0.579,1.1740000000000002,0.987,62.805,24.17,-28.930999999999997
0.517,0.9740000000000001,0.8109999999999999,77.332,23.193,-35.034
0.449,0.821,0.69,78.796,18.25,-41.199
0.37,0.716,0.634,72.876,11.047,-47.791000000000004
0.304,0.642,0.612,65.125,5.432,-49.376999999999995
0.27699999999999997,0.619,0.621,58.655,1.099,-47.54600000000001
0.266,0.657,0.6679999999999999,50.964,-3.174,-45.166000000000004
0.242,0.725,0.728,42.725,-4.944,-44.18899999999999
0.252,0.8370000000000001,0.7509999999999999,36.926,-0.732,-44.678000000000004
0.314,0.9129999999999999,0.762,33.997,9.338,-47.54600000000001
0.37,0.902,0.7509999999999999,34.485,22.949,-53.284
0.41700000000000004,0.865,0.713,38.147,30.884,-61.34
0.41,0.79,0.687,43.64,25.94,-69.092
0.36,0.723,0.682,49.86600000000001,11.169,-72.75399999999999
0.292,0.682,0.6890000000000001,53.711000000000006,-6.042000000000001,-73.425
0.21899999999999997,0.642,0.715,53.955,-19.836,-72.205
0.146,0.618,0.737,51.696999999999996,-26.733,-70.862
0.10800000000000001,0.579,0.7490000000000001,47.24100000000001,-29.906999999999996,-70.007
0.092,0.534,0.769,41.443000000000005,-30.64,-68.42
0.099,0.49700000000000005,0.7659999999999999,35.4,-29.296999999999997,-66.589
0.12,0.512,0.767,27.405,-29.114,-63.416000000000004
0.157,0.513,0.82,20.142,-31.555,-59.753
0.19399999999999998,0.451,0.917,16.968,-33.875,-57.556000000000004
0.15,0.365,1.01,19.409000000000002,-36.621,-60.791000000000004
0.07200000000000001,0.281,1.091,25.818,-41.016000000000005,-67.627
0.008,0.18100000000000002,1.158,32.471,-42.48,-71.71600000000001
-0.066,0.113,1.196,37.964,-38.635,-72.937
-0.121,0.063,1.208,42.663999999999994,-31.677,-71.289
-0.149,0.013999999999999999,1.192,47.485,-23.254,-68.054
-0.17300000000000001,-0.016,1.183,50.232,-19.043,-65.67399999999999
-0.198,-0.051,1.1640000000000001,51.818999999999996,-16.968,-63.17100000000001
-0.217,-0.096,1.1420000000000001,55.603,-11.841,-62.195
-0.231,-0.126,1.091,59.20399999999999,-5.492999999999999,-61.583999999999996
-0.193,-0.16899999999999998,1.041,60.181000000000004,0.0,-59.387
-0.166,-0.233,1.0270000000000001,57.861000000000004,5.981,-56.702
-0.132,-0.3,1.005,54.443000000000005,14.587,-54.504
-0.106,-0.318,0.976,49.683,22.949,-51.27
-0.08199999999999999,-0.33799999999999997,0.965,43.273999999999994,26.916999999999998,-49.193999999999996
-0.08800000000000001,-0.374,0.965,38.33,28.686999999999998,-48.523
-0.109,-0.369,0.958,34.546,26.671999999999997,-47.913000000000004
-0.10800000000000001,-0.376,0.968,31.189,21.79,-45.349
-0.11599999999999999,-0.402,0.982,33.02,18.799,-44.18899999999999
-0.142,-0.396,0.9790000000000001,37.292,14.526,-47.668
-0.196,-0.40299999999999997,1.014,41.748000000000005,12.878,-51.513999999999996
-0.235,-0.43700000000000006,1.061,48.096000000000004,19.47,-52.795
-0.188,-0.504,1.061,55.481,32.959,-51.818999999999996
-0.084,-0.609,1.0170000000000001,63.965,47.974,-53.345
0.009000000000000001,-0.727,0.938,71.83800000000001,57.8,-58.898999999999994
0.11599999999999999,-0.821,0.841,74.402,59.50899999999999,-67.993
0.161,-0.877,0.767,69.153,50.293,-77.881
0.077,-0.893,0.738,59.50899999999999,30.273000000000003,-88.684
-0.094,-0.804,0.735,48.035,1.587,-98.694
-0.31,-0.708,0.816,36.621,-27.649,-103.76
-0.47700000000000004,-0.693,0.932,29.724,-47.24100000000001,-97.351
-0.51,-0.657,0.988,31.25,-52.795,-78.064
-0.467,-0.637,0.986,39.611999999999995,-52.185,-55.847
-0.457,-0.613,0.986,45.958999999999996,-49.376999999999995,-42.236000000000004
-0.45299999999999996,-0.606,0.975,45.898,-37.354,-32.349000000000004
-0.37200000000000005,-0.593,0.914,41.504,-13.672,-18.982
-0.256,-0.583,0.826,33.63,10.193,-6.348
-0.155,-0.55,0.726,23.499000000000002,27.526999999999997,3.174
-0.06,-0.505,0.642,13.794,34.851,12.39
-0.011000000000000001,-0.47200000000000003,0.62,6.836,31.982,22.339000000000002
0.032,-0.43,0.62,2.563,24.291999999999998,33.751999999999995
0.087,-0.395,0.64,-0.9159999999999999,16.296,43.762
0.126,-0.353,0.69,-7.996,7.141,48.523
0.125,-0.32899999999999996,0.757,-17.761,0.366,47.424
0.13,-0.29600000000000004,0.802,-27.954,-2.319,44.861000000000004
0.139,-0.255,0.845,-37.781,-4.211,42.419
0.149,-0.221,0.89,-46.57,-6.836,39.917
0.14400000000000002,-0.18899999999999997,0.927,-53.406000000000006,-10.681,36.071999999999996
0.162,-0.132,0.963,-57.739,-13.977,33.080999999999996
0.183,-0.095,1.021,-59.265,-17.883,30.64
0.19399999999999998,-0.065,1.079,-56.152,-22.4,27.405
0.203,-0.039,1.112,-47.852,-26.55,24.353
0.183,-0.018000000000000002,1.153,-37.842,-27.283,20.508000000000003
0.174,-0.008,1.163,-29.236,-24.414,16.235
0.175,-0.002,1.146,-20.203,-17.578,12.634
0.193,0.0,1.129,-12.634,-10.864,9.155
0.19399999999999998,-0.002,1.109,-7.202000000000001,-3.6010000000000004,4.883
0.201,-0.026000000000000002,1.067,-1.2819999999999998,3.906,0.6709999999999999
0.201,-0.055999999999999994,1.018,4.761,9.033,-2.075
0.188,-0.092,0.987,8.85,9.766,-3.54
0.161,-0.121,0.961,10.925,8.362,-3.845
0.14400000000000002,-0.139,0.934,11.658,6.226,-3.174
0.139,-0.151,0.914,10.802999999999999,3.906,-1.831
-0.379,-1.034,1.185,17.334,20.447,14.343
-0.401,-1.088,1.087,23.193,27.1,11.902000000000001
-0.413,-1.1179999999999999,0.99,26.611,29.724,14.465
-0.43,-1.147,0.9079999999999999,27.039,27.344,21.666999999999998
-0.451,-1.183,0.8420000000000001,25.756999999999998,18.677,29.296999999999997
-0.462,-1.2009999999999998,0.769,24.475,8.606,39.001
-0.48,-1.195,0.6940000000000001,21.057,-0.183,50.598
-0.504,-1.203,0.638,14.038,-7.996,62.317
-0.536,-1.187,0.58,3.662,-14.099,76.416
-0.5589999999999999,-1.14,0.536,-9.644,-19.104,94.604
-0.58,-1.051,0.47,-24.353,-22.826999999999998,114.868
-0.583,-0.89,0.36200000000000004,-39.49,-26.611,134.338
-0.561,-0.645,0.23399999999999999,-56.641000000000005,-32.166,152.466
-0.547,-0.368,0.125,-75.867,-38.208,169.25
