acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
117,-68,4145,-38,4,22
92,-101,4114,-79,3,35
83,-71,4106,-99,0,49
65,82,3928,-84,-7,59
48,143,3903,-58,-43,34
51,-46,4045,-53,-76,5
54,-137,4056,-64,-84,15
83,-102,4095,-110,-100,41
106,-191,4243,-98,-110,46
166,-60,4343,-92,-94,71
170,-41,4324,-108,-69,74
187,-39,4485,-96,-60,72
211,137,4478,-76,-23,72
183,195,4305,-66,4,44
173,58,4343,-51,3,7
157,-112,4391,-39,19,-2
125,-64,4194,0,32,7
187,42,4516,-55,22,17
138,-76,4292,-120,85,16
108,-97,4053,-117,93,20
116,-45,4011,-96,64,12
89,-214,3990,-92,34,0
92,-297,4088,-74,2,10
118,-186,4201,-74,-7,38
114,-107,4215,-76,0,44
121,-110,4212,-63,4,35
121,-97,4226,-46,6,30
140,-105,4291,-50,12,28
135,-101,4242,-71,33,32
119,-100,4164,-85,42,33
108,-103,4115,-97,43,32
111,-54,4138,-98,37,28
112,-71,4153,-90,36,12
102,-193,4116,-83,35,-1
95,-312,4071,-67,30,1
90,-286,4033,-47,22,23
117,-125,4064,-38,14,37
115,-157,4090,-40,15,24
108,-239,4143,-35,15,23
103,-131,4097,-37,25,37


385,1569,6405,436,222,-157
249,337,6245,293,360,-353
144,-500,6325,102,467,-291
205,398,6069,107,570,-134
313,1165,6066,176,633,-186
297,544,6203,215,713,-355
238,-146,5936,206,827,-390
196,-96,5543,172,911,-327
160,223,5256,173,954,-305
153,257,5353,205,975,-346
148,115,5311,240,1034,-392
108,-91,4963,256,1098,-417
49,-257,4764,245,1116,-414
33,-166,4600,243,1126,-387
56,62,4476,253,1118,-389
6,-620,4722,203,1138,-484
-31,-325,4418,272,1210,-406
-73,-7,3993,261,1234,-407
-174,-471,3955,241,1213,-457
-215,-551,3852,256,1213,-417
-243,-357,3674,249,1215,-375
-326,-373,3462,229,1208,-376
-383,-382,3200,240,1185,-370
-423,-291,2939,245,1136,-370
-513,-526,2815,216,1070,-391
-602,-686,2679,216,1005,-367
-637,-419,2427,219,937,-319
-705,-514,2463,205,845,-330
-741,-687,2691,195,780,-308
-793,-397,2390,176,761,-247
-846,-296,2225,174,694,-236
-846,-325,2323,171,617,-225
-853,-298,2260,145,571,-199
-904,-199,1999,109,529,-168
-948,-28,1795,92,450,-152
-967,115,1711,97,350,-160
-951,187,1612,94,249,-184
-984,-23,1620,68,139,-212
-1002,-245,1756,48,33,-200
-1013,-44,1626,21,-39,-148
-1035,82,1622,-15,-140,-138
-1063,68,1651,-40,-243,-141
-1060,239,1708,-45,-349,-136
-1018,419,1820,-61,-449,-151
-1008,387,1934,-75,-547,-190
-956,288,2210,-72,-643,-219
-883,315,2388,-84,-708,-223
-807,450,2555,-119,-765,-223
-714,663,2642,-152,-808,-237
-674,749,2687,-170,-855,-286
-653,792,2782,-171,-909,-344
-625,824,2925,-172,-965,-402
-591,741,3134,-192,-1014,-461
-550,606,3273,-231,-1038,-502
-525,589,3334,-262,-1053,-526
-492,571,3335,-294,-1076,-567
-470,417,3236,-294,-1103,-608
-403,322,3317,-277,-1154,-636
-348,155,3505,-272,-1202,-665
-278,-13,3639,-277,-1230,-670
-171,66,3872,-258,-1257,-661
-1,161,4248,-257,-1263,-669
-23,610,3856,-360,-1217,-708
57,-540,4721,-328,-1267,-827
32,-251,4588,-237,-1166,-726
83,128,4372,-221,-1144,-737
89,-232,4613,-222,-1164,-814
99,-458,4808,-188,-1148,-819
182,-350,4891,-128,-1123,-810
216,-457,5031,-97,-1106,-832
222,-576,5169,-66,-1068,-829
241,-510,5171,-46,-1020,-815
327,-686,5601,-95,-971,-817
231,-1166,5377,-310,-866,-729
286,-811,5655,-360,-818,-620
351,-940,5575,-387,-723,-640
263,-909,5377,-312,-628,-615
346,-836,5428,-268,-580,-615
333,-1250,5434,-271,-506,-629
298,-1471,5215,-244,-430,-585
314,-1487,5179,-235,-393,-517
331,-1456,5186,-254,-356,-458
322,-1593,5162,-225,-312,-425
337,-1668,5189,-174,-274,-379
393,-1645,5238,-128,-227,-324
376,-1739,5078,-96,-157,-284
347,-1873,4868,-61,-114,-235
331,-1925,4794,-15,-95,-173
311,-1933,4689,26,-77,-103
330,-1937,4719,55,-66,-33
325,-1935,4628,59,-39,44
339,-1783,4510,64,-23,128
383,-1723,4626,89,-18,180
395,-1720,4652,135,16,228
364,-1745,4392,215,90,315
382,-1896,4393,252,102,365
400,-1964,4402,303,117,431
438,-1823,4348,328,136,517
439,-1820,4298,333,149,574
442,-1838,4244,353,162,636
461,-1814,4169,398,172,690
473,-1930,4085,441,178,743
485,-2004,3971,469,189,821
492,-1964,3804,497,192,921
503,-1878,3730,563,175,1002
508,-1789,3629,599,159,1087
513,-1507,3575,572,137,1199
532,-1363,3609,567,117,1267
535,-1081,3493,595,110,1335
565,-703,3473,622,79,1374
602,-451,3623,618,49,1389
614,-295,3769,582,38,1401
599,-220,3815,564,48,1423
639,359,3709,581,63,1450
623,678,3671,553,51,1393
589,531,3688,529,40,1312
568,600,3679,534,28,1285
572,886,3733,523,7,1263
553,1124,3720,464,-3,1219
508,1174,3792,389,-13,1164
540,1395,3906,347,-25,1121
558,1628,3890,311,-17,1051
543,1695,3826,287,-17,949
552,1639,3977,261,-34,856
602,1650,4084,220,-33,791
635,1783,4159,174,-26,722
641,1829,4252,105,-11,632
614,1734,4289,40,13,542
619,1705,4210,7,38,463
590,1583,4143,-11,50,371
537,1316,4050,-39,59,295
496,1233,3952,-61,59,252
453,1173,3830,-80,49,205
450,1008,3826,-76,21,150
496,837,3911,-67,-3,117
515,676,4093,-75,-18,100
553,621,4205,-84,-15,95
553,613,4124,-87,-4,87
571,567,4241,-80,-16,69
616,562,4370,-83,-11,52
632,412,4512,-95,7,26
626,280,4615,-120,50,23
586,334,4356,-136,104,29
519,293,4149,-121,107,6
480,122,4192,-105,93,-23
395,-153,4098,-111,94,-30
321,-190,3926,-104,82,-1
286,-110,3871,-85,57,17
267,-134,3954,-71,29,18
272,-84,3959,-56,20,25
262,-99,3961,-40,10,22
289,-127,4084,-33,1,23
302,-116,4120,-24,12,29
303,-19,3995,2,19,31
290,-38,3972,33,4,12
275,-110,4034,45,-10,7
275,-161,4146,26,-19,22
252,-40,4154,-3,-15,50
257,162,4069,-10,-5,55
247,124,4067,-18,-7,30
264,-5,4193,-33,-7,16
240,1,4067,-48,10,23
224,60,3964,-54,8,24
226,-1,3978,-50,-6,10
240,22,4004,-24,-18,1
257,-28,4038,-23,-28,-5
292,-83,4106,-34,-33,1
320,-69,4169,-34,-30,11
328,-13,4225,-38,-27,18
355,66,4292,-42,-20,17
347,4,4207,-32,0,1
313,-49,4229,-38,5,-1
285,-35,4211,-53,20,7
255,-15,4078,-53,32,7
247,-4,4041,-54,24,1
239,-105,3996,-64,16,-1
252,-137,3987,-62,1,11
284,-52,4033,-51,-13,21
299,-104,4144,-50,-26,16
325,-124,4270,-49,-25,26
340,-5,4269,-60,-7,39
355,50,4240,-67,2,31
333,-23,4202,-50,13,11
325,-26,4244,-43,22,8
287,-37,4155,-45,40,3
245,-29,3969,-37,48,-4
201,-77,3806,-30,35,-10
185,-76,3764,-18,1,-8
203,-146,3871,-27,-30,-7
240,-163,3966,-31,-49,5
326,-76,4180,-18,-60,11
367,-116,4318,-15,-54,9
382,-130,4367,-25,-26,16
382,-57,4300,-33,1,26
368,-13,4278,-35,13,20
337,-88,4249,-37,29,11
337,-88,4249,-37,29,11
315,-42,4151,-32,42,12
297,-31,4047,-38,41,6
279,-16,3978,-37,34,-2


658,1059,6718,130,548,-193
614,564,6758,119,702,-294
536,334,6397,128,864,-316
441,266,5972,121,977,-320
369,203,5760,137,1043,-330
302,234,5666,178,1094,-344
268,163,5644,218,1151,-374
183,-23,5365,234,1222,-386
130,-78,5135,233,1257,-368
100,38,5031,206,1272,-338
108,461,5047,207,1283,-332
95,488,4996,161,1312,-414
49,35,4940,210,1358,-452
20,170,4744,260,1411,-435
-52,103,4359,246,1446,-448
-160,-13,4089,264,1428,-470
-189,91,3919,271,1417,-470
-201,9,3829,255,1402,-497
-244,-349,3757,238,1396,-518
-299,-415,3455,242,1402,-489
-383,-303,3100,249,1381,-465
-453,-383,2968,261,1323,-475
-524,-533,2796,271,1267,-467
-599,-508,2664,253,1202,-434
-683,-508,2448,219,1136,-406
-751,-495,2362,210,1048,-377
-776,-436,2516,207,961,-354
-832,-524,2573,197,915,-333
-841,-699,2776,201,883,-299
-874,-636,2579,195,895,-230
-926,-271,2143,184,873,-171
-978,-224,2064,185,787,-172
-1011,-253,2166,195,705,-164
-1051,-143,2091,194,651,-143
-1081,-93,1963,179,589,-131
-1138,-96,1777,167,517,-125
-1187,-29,1583,162,429,-111
-1207,43,1466,149,325,-102
-1250,9,1370,127,218,-98
-1260,122,1252,128,107,-87
-1244,170,1181,125,-18,-95
-1243,25,1385,107,-152,-104
-1182,256,1325,65,-247,-82
-1202,76,1349,19,-360,-105
-1173,-155,1649,32,-474,-83
-1091,433,1704,47,-553,-25
-1050,545,1905,9,-643,-67
-1083,341,2072,-11,-715,-101
-1032,604,2103,8,-783,-92
-975,744,2344,11,-866,-124
-926,879,2578,-15,-923,-150
-895,1099,2686,-57,-964,-183
-872,1104,2887,-107,-1010,-239
-844,1073,3102,-152,-1035,-288
-793,1123,3183,-190,-1042,-333
-773,1141,3146,-224,-1050,-396
-758,916,3144,-254,-1070,-470
-786,696,3085,-268,-1100,-519
-731,603,3057,-280,-1154,-548
-667,412,3172,-302,-1221,-577
-575,173,3498,-317,-1282,-587
-478,293,3777,-302,-1307,-563
-329,578,4012,-289,-1322,-571
-241,663,4239,-297,-1315,-617
-206,491,4533,-324,-1291,-674
-194,227,4618,-352,-1237,-701
-188,265,4549,-364,-1186,-698
-194,234,4551,-376,-1155,-722
-180,163,4588,-379,-1124,-744
-181,242,4409,-374,-1091,-763
-97,38,4456,-376,-1102,-804
-101,270,4247,-459,-1091,-834
-41,-883,4932,-456,-1134,-913
-71,-744,4903,-364,-1052,-789
0,-406,4899,-340,-1014,-755
-26,-531,4883,-358,-974,-773
-18,-685,4910,-319,-945,-770
58,-649,5031,-255,-923,-755
106,-574,5003,-232,-887,-752
139,-835,5075,-228,-860,-759
204,-973,5300,-204,-819,-720
150,-892,5129,-285,-713,-643
205,-691,4989,-409,-659,-567
171,-947,5088,-415,-634,-598
80,-961,4787,-334,-579,-569
175,-638,4820,-300,-583,-543
215,-1119,5110,-348,-564,-565
195,-1225,5056,-352,-497,-508
230,-966,4906,-323,-449,-459
345,-1108,4950,-312,-427,-463
382,-1398,4999,-290,-389,-450
406,-1614,4971,-259,-352,-412
454,-1758,5105,-225,-321,-357
489,-1782,5135,-177,-267,-297
485,-1971,5095,-140,-214,-246
511,-2093,5129,-101,-170,-164
523,-2058,5208,-67,-117,-74
498,-2005,5009,-40,-52,-1
460,-2030,4883,-13,-18,69
451,-1993,4911,25,1,145
469,-1877,4982,63,34,216
472,-1648,4877,100,86,277
453,-1579,4678,147,123,303
453,-1606,4684,206,136,328
461,-1537,4688,253,163,368
438,-1565,4576,266,197,409
411,-1588,4515,264,223,465
396,-1477,4366,254,247,533
389,-1404,4277,256,253,583
380,-1303,4226,267,263,629
339,-1207,3962,280,277,661
320,-1348,3884,322,253,677
325,-1227,3982,357,234,728
332,-1052,3975,364,241,780
339,-1081,3940,387,250,793
290,-1221,3705,418,263,812
261,-1123,3448,457,242,859
243,-1119,3425,486,193,900
252,-1049,3506,491,148,961
296,-724,3548,492,117,1021
319,-541,3582,465,89,1043
378,-351,3665,400,59,1073
378,-324,3684,393,49,1068
402,-464,3780,408,44,1069
420,-297,3801,416,48,1104
413,-80,3751,409,50,1114
409,44,3784,399,38,1109
407,344,3760,396,25,1107
425,487,3753,369,10,1064
380,415,3704,339,-5,1012
392,272,3790,339,-33,972
406,174,3907,339,-42,960
448,270,3975,333,-35,971
458,590,3934,316,-24,973
411,715,3813,282,-22,932
416,745,3971,280,-52,885
436,926,4059,298,-54,851
422,968,4007,284,-43,792
405,843,4047,258,-43,738
375,865,3978,216,-36,710
340,924,3866,187,-42,678
295,959,3796,184,-65,635
352,1087,4007,191,-100,593
403,1109,4191,187,-101,535
437,1052,4198,160,-77,484
439,1040,4177,113,-61,442
436,944,4183,88,-57,402
500,1075,4043,88,-49,366
450,1128,4084,118,-83,274
443,685,4515,61,-77,224
428,882,4192,45,-10,255
444,1008,4135,37,-11,219
401,784,4181,5,-16,163
377,658,4060,-16,-10,141
317,548,4042,-29,-38,88
312,356,4144,-26,-43,73
311,352,4107,-14,-32,79
342,488,4098,-10,-32,79
337,435,4138,-17,-34,52
349,315,4140,-14,-31,33
378,203,4150,-18,-34,33
417,230,4252,-30,-39,40
443,227,4308,-37,-28,34
439,159,4325,-37,-11,25
408,103,4311,-32,4,23
377,162,4243,-15,19,30
358,238,4185,-11,31,21
284,133,4006,-33,40,5
241,73,3949,-29,24,2
224,29,3945,-17,7,5
216,-6,3998,-27,-7,12
229,25,4055,-33,-17,24
250,68,4049,-24,-24,24
295,89,4150,-11,-35,18
314,56,4261,-10,-33,12
337,43,4295,-16,-17,14
334,102,4232,-19,0,15
327,102,4196,-12,3,4
316,46,4229,-15,3,-3
301,-1,4243,-39,18,2
278,70,4172,-42,37,12
214,-5,3995,-36,33,-9
207,-19,3995,-29,23,0
214,37,3958,-29,14,4
226,17,3984,-18,2,-2
234,23,4031,-8,-3,-2
259,6,4051,-18,-9,-1
271,19,4041,-30,-13,3
288,49,4074,-33,-18,6
286,43,4108,-34,-17,7
297,108,4081,-30,-15,5
288,-1,4109,-27,-21,-8
296,-51,4171,-30,-22,-2
309,0,4159,-22,-16,6
318,45,4167,-19,-13,6
303,28,4190,-18,-5,2
294,53,4130,-10,2,1
275,38,4076,-6,0,-7
255,-40,4086,-15,-6,-6
274,81,4159,-30,10,18


569,1245,6564,14,507,-282
545,926,6572,0,620,-382
520,629,6451,10,741,-426
526,632,6234,31,848,-442
574,671,6309,62,927,-481
568,501,6260,120,1034,-538
529,427,6068,163,1144,-571
467,303,5765,173,1240,-591
395,182,5512,165,1308,-593
378,198,5331,154,1363,-585
337,163,5112,137,1411,-585
314,106,4976,125,1448,-587
284,45,4745,105,1494,-587
130,-252,4272,59,1518,-621
58,-105,4110,100,1522,-589
28,93,3990,74,1514,-592
-131,-267,3750,51,1518,-627
-214,-293,3501,108,1503,-612
-280,-158,3123,125,1481,-614
-411,-482,2802,98,1429,-645
-530,-747,2621,116,1354,-629
-616,-701,2428,160,1275,-585
-701,-711,2348,170,1190,-553
-768,-697,2258,159,1110,-513
-796,-747,2301,160,1027,-483
-853,-884,2303,165,972,-438
-947,-440,1785,161,843,-348
-997,-589,1838,160,741,-337
-1026,-450,1798,172,661,-287
-1037,-204,1673,162,582,-251
-1097,-176,1532,143,487,-249
-1127,-155,1431,141,378,-242
-1134,-110,1385,136,264,-230
-1140,-69,1443,126,149,-226
-1170,-55,1399,98,48,-219
-1148,42,1324,67,-54,-212
-1181,-303,1395,42,-167,-226
-1166,-239,1458,45,-272,-172
-1098,294,1469,37,-378,-132
-1062,402,1623,8,-490,-173
-1028,344,1791,5,-591,-210
-970,387,1929,0,-681,-226
-918,541,2070,-38,-761,-242
-896,544,2216,-95,-835,-276
-849,553,2284,-115,-896,-308
-790,668,2280,-129,-957,-339
-742,706,2266,-144,-1034,-392
-700,612,2468,-154,-1128,-447
-648,672,2620,-167,-1196,-482
-630,588,2747,-190,-1262,-531
-562,282,3203,-229,-1322,-568
-488,377,3179,-288,-1331,-541
-418,648,3210,-288,-1376,-555
-320,709,3433,-302,-1444,-622
-209,572,3703,-317,-1491,-685
-97,346,4116,-329,-1518,-736
-13,212,4397,-355,-1495,-755
35,236,4363,-345,-1452,-773
154,361,4554,-377,-1399,-801
221,-363,4674,-411,-1381,-892
202,-502,4961,-325,-1341,-833
265,20,4902,-308,-1286,-804
267,-176,5041,-328,-1248,-863
237,-407,5062,-305,-1198,-885
282,-492,5116,-248,-1150,-894
287,-708,5130,-200,-1112,-907
325,-892,5323,-178,-1079,-892
358,-957,5535,-153,-1028,-865
420,-1123,5926,-158,-935,-836
307,-1609,5557,-276,-785,-727
448,-1288,5763,-305,-735,-592
336,-1508,5547,-310,-646,-571
397,-1324,5587,-268,-614,-494
496,-1247,5852,-236,-564,-468
503,-1635,5965,-239,-478,-459
509,-1790,5938,-190,-381,-404
499,-1915,5840,-148,-294,-344
518,-2137,5935,-114,-223,-284
503,-2104,5710,-67,-124,-200
442,-2254,5513,-25,-59,-140
430,-2375,5500,24,-20,-56
424,-2286,5449,58,35,49
390,-2168,5229,67,96,143
357,-2045,5073,105,129,223
384,-1921,5008,165,156,288
375,-1871,4844,200,199,344
336,-1877,4674,224,234,404
320,-1821,4515,252,260,473
309,-1720,4304,274,284,540
303,-1630,4085,297,292,594
286,-1668,3898,331,289,633
280,-1700,3797,384,276,683
296,-1617,3638,429,263,745
313,-1707,3548,451,237,795
335,-1791,3567,465,213,869
420,-1424,3528,464,175,1076
421,-1177,3432,473,156,1131
424,-1061,3333,496,126,1162
427,-1028,3404,523,84,1189
474,-874,3480,529,58,1225
487,-682,3516,530,45,1253
507,-620,3737,524,31,1269
513,-349,3774,530,49,1313
532,123,3607,509,67,1328
484,137,3488,456,46,1282
487,119,3591,438,3,1257
519,297,3688,436,-17,1251
518,369,3792,431,-33,1234
537,715,3850,417,-40,1232
565,1205,3912,371,-50,1197
530,1241,4038,304,-57,1107
508,1223,4142,267,-48,1037
506,1432,4203,249,-27,987
468,1556,4116,211,2,915
453,1619,4043,163,15,839
439,1699,3942,113,12,763
420,1625,3921,86,-4,671
410,1442,3926,77,-25,584
439,1237,4040,55,-50,517
455,989,4055,12,-52,473
468,816,4064,-13,-57,451
473,763,4077,-7,-56,434
458,761,4145,6,-56,415
473,949,4164,30,-47,392
456,951,4060,42,-35,331
443,703,4123,62,-41,273
473,574,4236,82,-37,254
486,530,4181,80,-21,246
459,577,4049,68,-18,241
441,545,4074,62,-42,224
438,537,4219,59,-60,216
458,714,4330,61,-61,207
442,785,4369,57,-52,170
451,742,4464,48,-37,127
458,637,4497,30,-6,86
428,443,4504,-14,25,65
393,412,4377,-23,64,61
376,377,4241,-5,84,38
334,201,4067,-15,92,15
283,43,3997,-24,78,13
280,47,3936,-5,58,25
323,113,3984,13,31,25
310,82,4046,0,24,15
330,140,3892,61,0,15
283,16,4069,53,-30,-21
272,-234,4198,14,-11,0
292,1,4180,25,14,53
291,211,4031,24,32,54
253,113,3999,5,24,28
232,18,4031,-2,17,26
228,73,3961,-11,14,39
218,161,3903,-18,0,43
205,155,3950,-22,-16,29
226,89,4002,-17,-27,17
264,68,4097,-18,-34,19
286,62,4129,-34,-29,23
305,111,4173,-32,-26,23
311,106,4212,-20,-19,12
316,97,4245,-26,-6,7
279,58,4119,-27,9,1
241,-12,4017,-22,3,-2
241,13,4043,-29,-23,18
241,36,4067,-22,-29,19
268,19,4130,-13,-34,18
307,0,4201,-11,-25,20
314,3,4195,-19,-9,27
311,62,4140,-22,-1,35
309,125,4129,-10,-1,29
290,147,4133,0,-2,11
283,95,4158,5,-2,-3
277,-23,4190,1,0,-7
278,-44,4160,-11,7,10
285,70,4081,-27,9,27
286,109,4073,-30,1,23
296,38,4144,-20,-2,15
299,30,4120,-14,3,18
282,123,4049,-14,9,18
262,111,3962,-9,5,3
255,8,3976,0,-7,-6
273,-42,4090,-6,-17,2
282,25,4113,-21,-10,18
298,109,4101,-29,-3,18
305,104,4077,-23,0,4
312,-13,4069,-17,-4,-9
303,-31,4100,-23,-7,0
303,-10,4077,-33,-9,10
311,53,4188,-19,-13,6
299,44,4143,-18,-2,6
285,95,4107,-15,0,3
287,102,4130,-14,-1,-4
277,92,4134,-12,-1,-13
268,96,4128,-12,1,-18
268,74,4078,-20,7,-21
263,-9,4073,-31,7,-23
262,-56,4024,-32,8,-18
264,-31,3942,-16,0,-12
272,-90,4004,-1,-18,-14
295,-117,4180,4,-28,-5
311,-39,4150,-1,-10,12
297,5,4134,9,-10,12


911,1034,7758,124,534,-253
980,1345,7734,81,722,-318
918,840,7693,105,920,-444
829,595,7209,172,1134,-490
569,189,6170,219,1405,-553
419,48,5769,237,1474,-536
354,281,5541,279,1505,-505
327,441,5466,301,1526,-521
329,530,5306,287,1570,-557
237,-31,4856,251,1631,-610
198,138,4474,269,1647,-578
189,169,4286,272,1625,-599
132,180,3996,260,1606,-624
66,-98,3840,267,1566,-667
49,-269,3832,299,1533,-671
20,-420,3920,319,1526,-665
-16,-555,3797,302,1565,-635
-106,-422,3266,296,1612,-592
-206,-424,2848,303,1602,-587
-334,-557,2451,297,1565,-583
-469,-724,2099,297,1492,-560
-595,-725,1828,316,1392,-510
-712,-513,1564,340,1277,-461
-821,-290,1429,364,1140,-434
-909,-164,1240,325,995,-433
-998,-313,1177,280,834,-436
-1041,-444,1282,267,682,-410
-1007,-564,1664,265,554,-370
-971,-769,2360,245,499,-309
-988,-457,2223,203,565,-187
-1003,59,1486,184,587,-123
-1038,41,1354,166,486,-149
-1053,16,1279,180,383,-146
-1052,194,1289,204,269,-142
-1079,196,1362,191,163,-164
-1177,-22,1265,171,73,-176
-1229,-40,1184,154,-38,-146
-1262,80,1133,120,-160,-120
-1299,125,1083,80,-288,-109
-1305,75,1121,59,-434,-102
-1259,-40,1529,46,-584,-91
-1192,138,1780,14,-679,-45
-1122,533,1880,-11,-760,-30
-1085,521,2185,-30,-845,-72
-1023,555,2450,-21,-892,-93
-953,731,2483,-27,-909,-111
-906,659,2449,-72,-936,-156
-903,481,2414,-123,-975,-190
-927,397,2330,-138,-1024,-203
-912,431,2226,-127,-1094,-209
-901,416,2228,-109,-1193,-224
-849,470,2461,-102,-1300,-225
-774,701,2636,-140,-1380,-219
-728,667,2783,-197,-1451,-251
-660,579,3172,-235,-1517,-271
-582,615,3448,-276,-1534,-279
-529,560,3562,-303,-1537,-306
-366,625,3787,-277,-1546,-322
-198,782,4074,-276,-1580,-353
-73,844,4323,-301,-1585,-391
0,783,4653,-344,-1579,-443
75,466,5193,-380,-1546,-495
160,362,5568,-416,-1445,-499
187,345,5628,-456,-1308,-509
166,68,5494,-487,-1178,-539
155,-20,5145,-473,-1084,-536
156,-91,5048,-443,-1053,-550
187,-125,5438,-453,-1015,-554
167,-342,5061,-500,-952,-591
146,-870,5345,-392,-950,-578
198,-445,5288,-279,-915,-518
223,-538,5619,-221,-897,-547
229,-941,5864,-192,-832,-549
238,-1272,5902,-158,-741,-490
303,-1012,5771,-116,-654,-393
331,-703,5549,-103,-595,-357
339,-1073,5762,-63,-572,-377
432,-1257,6070,25,-505,-337
347,-1457,5782,-47,-360,-238
394,-1470,5894,-110,-293,-125
363,-1359,5577,-78,-201,-54
346,-1131,5332,-38,-154,7
383,-1014,5472,-2,-128,37
344,-1183,5357,14,-62,58
300,-1309,5207,52,-7,103
307,-1199,5020,74,36,165
280,-1152,4734,84,68,209
270,-1171,4652,127,65,242
313,-1243,4774,183,71,275
339,-1330,4738,218,114,326
337,-1266,4505,224,156,399
343,-1175,4380,221,168,464
340,-1105,4299,224,175,520
319,-1056,4206,230,182,570
334,-1084,4173,255,182,611
324,-957,4117,302,183,654
315,-925,4008,324,186,679
310,-968,3948,361,175,702
311,-958,3949,406,160,740
324,-948,3925,440,157,797
306,-532,3610,506,148,843
358,-614,3985,506,70,826
391,-684,4185,381,111,903
391,-444,3905,335,152,977
471,-123,3946,323,146,1002
435,-40,3769,318,152,991
405,7,3813,349,122,976
409,24,3954,353,110,971
370,99,3828,354,124,977
398,273,3787,359,115,972
371,300,3813,322,103,960
355,327,3738,324,102,951
359,399,3775,316,92,934
335,490,3709,321,87,923
309,594,3514,329,77,912
304,791,3436,329,38,888
283,746,3522,327,-18,837
335,715,3628,450,-82,794
450,1052,4228,388,-97,814
467,1264,4119,276,-32,799
516,1590,4255,275,-16,749
529,1726,4137,261,24,651
476,1290,4116,172,33,550
496,1091,4330,138,39,521
478,1163,4094,87,81,513
433,1224,3875,52,83,478
405,1262,3873,38,56,430
406,1319,3931,26,35,381
381,1265,3848,6,31,323
365,1168,3769,-4,16,279
415,1200,3846,-4,-11,246
449,1200,3888,-13,-27,199
477,1082,3960,-14,-37,149
483,943,4055,-18,-35,112
518,806,4077,-38,-18,79
506,784,4061,-38,-7,59
473,731,4031,-38,0,38
445,660,3879,-43,1,24
432,500,4021,-46,-19,10
419,413,4091,-60,-14,19
380,463,3962,-67,-3,33
344,442,4005,-65,-12,24
322,402,3982,-64,-10,20
293,423,3870,-59,-17,19
295,365,3905,-50,-42,7
304,284,4022,-48,-60,9
320,286,4098,-44,-60,15
354,355,4131,-23,-57,15
400,292,4259,-5,-50,-3
405,302,4160,-21,-19,0
348,353,4014,-31,-11,-4
354,307,3981,3,-34,-17
361,312,4001,27,-55,-23
385,280,4009,29,-76,-33
341,394,4122,17,-104,-47
303,153,4298,-42,-88,-49
277,147,4203,-44,-53,-6
315,411,4191,-42,-36,24
311,396,4166,-61,-22,7
342,371,4288,-66,-14,-9
325,558,4150,-42,6,-34
313,370,4183,-50,11,-82
283,118,4210,-30,19,-88
300,173,4161,-5,32,-56
304,270,4012,-25,35,-36
297,187,3989,-61,11,-32
303,204,4002,-75,-8,-12
306,275,4074,-77,-33,-5
330,210,4318,-72,-51,-13
314,143,4326,-71,-1,0
309,158,4247,-68,15,5
297,185,4191,-63,20,5
302,161,4205,-47,15,0
307,121,4252,-34,12,2
305,136,4220,-42,20,14
296,137,4218,-49,22,23
307,222,4256,-42,28,30
277,240,4081,-44,39,26
249,199,3998,-43,23,19
252,245,3969,-77,3,30
301,220,4122,-53,-11,18
275,134,4187,-18,-2,6
300,139,4205,-9,14,17
308,135,4091,-14,34,22
313,95,4053,-25,31,29
332,129,4090,-29,25,40
325,186,4033,-23,26,43
329,158,4064,-10,20,33
318,117,4044,0,21,33
313,182,4018,2,19,40
319,230,4016,0,15,39
308,208,4025,0,13,31
305,227,4078,0,11,35
301,287,4071,0,17,36
278,280,3990,-8,19,29
273,230,3946,-15,12,24
277,214,3936,-21,-1,26
284,223,3988,-29,-17,29
295,260,4032,-29,-25,31
313,254,4088,-18,-29,24


731,1167,6452,21,514,-356
731,1328,6348,28,639,-398
665,1162,6215,16,753,-474
578,935,6015,30,860,-526
504,792,5697,15,953,-550
417,545,5319,7,1012,-574
369,356,5239,30,1021,-580
370,339,5206,60,1040,-570
373,339,5157,72,1066,-566
363,274,5188,89,1096,-574
336,455,4994,104,1148,-575
313,363,4898,39,1175,-629
241,-41,4784,97,1222,-633
225,39,4656,167,1257,-605
180,4,4424,177,1288,-606
95,22,4170,191,1303,-607
7,31,3976,219,1291,-618
-81,4,3822,241,1270,-639
-145,-105,3727,253,1240,-653
-249,-207,3662,229,1215,-645
-332,-197,3587,227,1193,-613
-399,-47,3361,231,1177,-592
-461,-179,3318,220,1136,-600
-500,-476,3687,239,1105,-594
-533,-411,3596,241,1149,-523
-594,-52,3022,207,1178,-469
-713,-182,2697,174,1122,-485
-786,-245,2694,185,1030,-468
-798,-65,2804,190,956,-441
-877,-212,2787,164,912,-446
-975,-430,2671,150,874,-425
-1012,-324,2524,158,822,-372
-1064,-277,2405,152,756,-346
-1123,-358,2348,152,682,-325
-1167,-203,2211,149,607,-278
-1224,72,2052,132,513,-255
-1213,91,2160,109,400,-277
-1249,-418,2440,126,314,-295
-1204,-381,2912,180,278,-220
-1152,198,2777,151,324,-144
-1242,324,2226,78,337,-159
-1335,177,1927,84,261,-189
-1319,260,1852,140,149,-196
-1294,157,2021,146,33,-220
-1275,51,2236,109,-111,-167
-1241,280,2234,102,-170,-152
-1242,183,2243,88,-239,-166
