acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
602,1051,3700,380,190,1066
613,1064,3774,343,168,1065
643,1255,3885,295,158,1080
631,1491,3757,241,166,1079
640,1746,3676,185,146,1057
668,1951,3851,136,110,1010
690,2131,3988,100,104,942
699,2192,4047,71,120,845
687,2095,4164,33,133,746
686,2020,4171,-11,177,669
652,2034,3892,-39,221,606
576,2168,3681,-71,212,540
571,2068,3700,-133,183,448
535,1816,3512,-167,176,367
496,1583,3514,-181,128,313
527,1395,3768,-191,84,282
533,1346,3742,-201,92,264
525,1347,3691,-216,93,229
536,1160,3658,-207,85,166
508,944,3534,-178,73,125
505,771,3604,-158,32,104
519,588,3754,-158,8,98
508,522,3747,-172,8,118
524,538,3851,-201,-4,141
520,625,3919,-229,3,157
508,679,3820,-239,21,156
501,729,3775,-245,12,151
508,776,3941,-256,-10,136
489,769,3974,-249,-13,106
454,670,3831,-243,-11,77
415,557,3822,-238,-43,56
429,445,4096,-243,-74,47
451,387,4223,-234,-69,55
482,469,4263,-206,-54,61
467,542,4341,-186,-39,41
497,455,4391,-192,-14,20
509,418,4349,-198,16,15
526,451,4302,-208,35,9
520,454,4249,-219,42,-9
499,404,4139,-231,45,-31
507,398,4106,-237,39,-55
388,211,4066,-256,31,-85
383,-148,4176,-202,-17,-91
420,-189,4451,-168,-20,-38
382,-10,4248,-160,30,12
345,84,4035,-150,30,26
375,230,4154,-135,-4,28
443,288,4439,-118,-15,3
466,144,4510,-117,23,-30
457,24,4352,-122,74,-34
407,-37,4100,-124,99,-24
391,-26,3943,-115,80,-12
395,-47,3927,-93,45,-12
389,-114,3961,-80,18,-7
404,-200,4097,-71,-5,5
429,-212,4285,-61,-12,33


1076,476,6996,387,476,-26
998,425,6701,411,647,-50
863,296,6299,443,778,-76
734,169,5970,463,861,-82
664,81,5752,482,920,-71
589,63,5588,514,969,-54
565,256,5367,535,1012,-32
473,203,5153,541,1044,-41
405,212,4926,566,1065,-30
358,416,4798,571,1076,-18
235,478,4608,562,1096,-39
210,633,4291,560,1110,-55
96,498,4165,565,1087,-106
102,367,4366,582,1058,-118
97,543,4317,580,1096,-98
42,575,4139,554,1130,-116
-7,481,4061,535,1145,-132
-55,573,3877,522,1173,-122
-160,711,3560,514,1185,-134
-199,738,3379,491,1163,-169
-192,933,3631,399,1167,-202
-443,713,3028,307,1219,-252
-617,549,2555,281,1135,-246
-653,701,2678,277,1006,-212
-738,884,2603,257,936,-198
-842,984,2511,221,859,-214
-879,893,2726,206,771,-249
-898,823,2985,196,729,-256
-915,820,2913,163,739,-245
-930,751,2875,108,738,-231
-880,700,2770,75,732,-202
-935,928,2482,82,704,-153
-910,1237,2475,88,618,-150
-864,1309,2578,106,538,-201
-858,1294,2551,100,488,-247
-903,1211,2493,73,433,-278
-933,1230,2513,77,362,-287
-933,1408,2642,92,293,-288
-935,1561,2752,76,251,-308
-962,1713,2756,59,226,-340
-987,1906,2662,56,197,-390
-1019,1997,2551,57,151,-463
-1030,1864,2652,40,79,-547
-1009,1688,2933,17,11,-598
-1019,1604,3137,-1,-11,-624
-1047,1574,3147,-23,-13,-640
-1087,1655,3124,-49,-25,-650
-1086,1738,3161,-67,-54,-683
-1081,1720,3235,-85,-81,-740
-1092,1598,3358,-101,-105,-807
-1074,1377,3566,-103,-124,-871
-1047,1140,3744,-118,-108,-893
-1042,1223,3651,-133,-66,-877
-1057,1391,3428,-131,-57,-897
-1026,1426,3357,-119,-93,-953
-1014,1344,3379,-137,-128,-1098
-1063,1065,3408,-138,-171,-1181
-1081,523,3583,-163,-191,-1223
-1081,523,3583,-163,-191,-1223
-1174,217,3541,-197,-170,-1183
-1185,157,3335,-212,-156,-1116
-1208,224,3017,-213,-172,-1073
-1149,8,3047,-190,-335,-1038
-1058,157,3434,-164,-394,-1014
-967,195,3603,-121,-412,-1037
-912,-143,3818,-123,-411,-1079
-868,-617,4028,-117,-390,-1085
-819,-991,4126,-114,-351,-1032
-801,-1028,3960,-105,-311,-942
-793,-1139,3841,-106,-289,-885
-818,-1288,3688,-124,-274,-828
-829,-1388,3428,-99,-281,-765
-818,-1519,3211,-39,-328,-715
-804,-1817,3326,15,-406,-671
-791,-2101,3561,65,-454,-582
-806,-2117,3574,113,-453,-444
-840,-1933,3410,159,-446,-301
-865,-1583,3179,184,-462,-169
-866,-1167,2973,197,-492,-64
-884,-773,2748,222,-532,-3
-893,-434,2593,247,-591,24
-903,-185,2408,265,-659,30
-916,-71,2277,243,-753,36
-890,111,2333,194,-849,50
-871,251,2264,141,-923,45
-813,214,2212,100,-1009,28
-685,77,2506,81,-1118,14
-515,-118,3179,52,-1198,19
-409,-152,3495,7,-1163,68
-390,163,3196,-14,-1096,133
-324,496,3002,-29,-1108,142
-284,588,3092,-50,-1169,95
-221,474,3331,-75,-1222,37
-148,252,3479,-91,-1247,2
-58,87,3573,-93,-1277,7
49,128,3774,-107,-1315,39
162,141,4110,-125,-1346,61
272,89,4489,-149,-1337,81
463,373,4967,-182,-1255,111
534,493,5131,-213,-1181,72
565,266,5051,-230,-1090,-4
586,-145,5045,-241,-1028,-53
580,-470,5061,-234,-975,-41
571,-607,4985,-219,-932,14
609,-523,5036,-187,-921,79
634,-470,5309,-160,-919,116
712,-538,5626,-125,-893,136
747,-474,5688,-78,-819,168
757,-347,5673,-44,-757,196
823,-394,5846,-20,-712,199
846,-532,6010,-10,-633,215
871,-424,5998,-14,-529,257
831,-467,5490,24,-462,274
1005,-327,6232,67,-456,297
991,-160,6350,33,-291,299
890,-316,5883,-1,-150,283
860,-406,5783,20,-95,285
866,-439,5814,66,-41,289
844,-557,5776,90,36,288
826,-767,5683,116,120,292
783,-997,5400,142,212,313
712,-1193,4961,172,283,355
637,-1368,4603,206,311,416
600,-1514,4377,245,307,502
594,-1476,4195,272,287,623
614,-1214,4146,275,252,748
668,-973,4312,271,218,837
713,-746,4417,274,229,899
722,-474,4405,282,266,939
723,-353,4380,286,306,942
709,-444,4338,290,355,925
652,-579,4076,298,412,939
634,-350,3866,326,417,1002
704,-4,3980,321,395,1034
670,143,3874,274,419,1028
624,203,3728,261,420,1007
620,199,3813,262,399,982
597,270,3768,254,402,959
583,285,3670,273,414,928
486,387,3445,363,411,898
484,595,3400,396,355,901
578,809,3782,379,288,901
595,1033,3990,330,286,886
553,1201,3895,230,326,874
524,1336,3708,166,334,851
482,1513,3670,117,302,819
462,1797,3692,97,263,763
449,1841,3733,79,242,666
498,1892,3773,81,219,570
478,2020,4048,100,188,460
421,1840,4119,105,213,342
390,1673,4081,33,247,288
356,1681,3932,-10,264,243
299,1391,3850,-91,264,179
307,1127,3699,-66,251,134
194,1231,3419,61,201,89
225,1088,3714,30,115,55
256,847,3839,-2,94,51
274,868,3861,8,79,71
306,913,3862,-17,62,78
333,891,3921,-52,43,65
316,770,4042,-52,31,39
323,672,4144,-41,40,33
326,715,4202,-11,55,38
348,904,4204,0,74,41
354,1114,4130,15,82,0
318,962,4143,4,81,-82
271,706,4071,-9,95,-132
183,545,3883,-25,96,-147
156,486,3805,-13,59,-145
164,582,3914,-6,13,-154
100,313,4153,-31,-3,-171
95,196,4068,-78,31,-109
107,388,3873,-65,35,-54
117,476,3866,-56,2,-51
125,347,3954,-89,-24,-56
115,270,4033,-105,-35,-44
118,294,4105,-100,-41,-25
139,386,4174,-97,-42,-12
142,394,4186,-93,-34,-18
144,397,4142,-93,-25,-23
168,362,4156,-86,-31,-33
198,248,4306,-80,-35,-37
237,303,4360,-81,-16,-19
259,394,4254,-69,10,-20
221,408,4146,-66,18,-42
214,282,4233,-59,11,-64
210,171,4302,-31,20,-72
217,173,4318,-21,38,-60
189,183,4229,-33,60,-48
151,181,4096,-42,64,-36
158,235,4069,-41,46,-28
172,228,4091,-32,30,-36
170,103,4115,-32,23,-43
179,2,4151,-38,23,-30
188,6,4144,-34,27,-2
174,164,4094,-45,28,28
173,251,4063,-55,21,30
167,220,4112,-40,10,15
154,234,4195,-19,12,10


516,181,5222,179,450,-347
539,77,5523,290,401,-428
551,-60,5578,340,438,-473
594,-10,5878,348,490,-484
540,-412,5949,275,595,-479
487,-853,5699,219,693,-393
513,-631,5683,219,770,-252
504,-386,5598,196,863,-159
548,-171,5564,165,944,-109
462,10,5398,136,1054,-95
277,31,4567,178,1119,-111
326,235,4459,215,1050,-126
309,266,4697,205,1021,-169
193,171,4553,209,1033,-204
184,268,4552,228,1010,-224
170,60,4710,175,1026,-241
206,-157,4641,163,1086,-226
154,-52,4351,140,1154,-181
-32,62,3734,85,1187,-145
-98,219,3321,85,1134,-133
-170,276,3264,86,1054,-147
-241,229,3384,110,990,-169
-277,344,3290,165,966,-183
-363,457,2914,208,939,-224
-383,341,2915,192,863,-269
-530,107,3086,165,819,-285
-503,-5,3156,202,754,-281
-502,4,3291,177,749,-234
-615,239,2780,176,778,-193
-673,227,2551,162,724,-194
-614,253,2647,156,656,-189
-803,446,2198,121,635,-174
-913,636,1752,158,492,-188
-829,836,2431,191,294,-220
-830,747,2823,197,226,-265
-941,783,2669,206,206,-265
-930,1134,2679,176,147,-238
-912,1402,3017,127,100,-250
-908,1432,3005,105,77,-290
-823,1602,3140,117,32,-317
-818,1982,3309,111,5,-354
-828,2223,3489,69,3,-417
-748,2338,3817,39,10,-509
-788,2407,3901,-4,62,-604
-866,2494,3370,-25,86,-708
-883,2371,3601,-58,18,-810
-782,2426,4075,-93,-6,-887
-772,2403,4130,-153,28,-989
-787,2207,4024,-185,69,-1098
-745,2254,3835,-168,95,-1192
-696,2044,3993,-169,102,-1329
-665,1378,3916,-150,122,-1444
-581,1046,3852,-115,134,-1485
-613,791,3604,-76,155,-1512
-608,379,3572,-62,130,-1524
-587,169,3689,-68,113,-1486
-618,140,3407,-52,127,-1451
-688,120,2982,-16,95,-1443
-664,-139,3000,10,1,-1446
-579,-526,3276,40,-85,-1427
-530,-716,3473,42,-119,-1364
-512,-834,3604,21,-118,-1300
-534,-1088,3479,36,-123,-1245
-552,-984,3367,81,-151,-1181
-603,-1113,3305,102,-176,-1147
-636,-1207,3393,134,-219,-1100
-605,-1303,3491,165,-257,-1053
-557,-1457,3522,196,-266,-994
-461,-1622,3648,218,-283,-928
-425,-1447,3617,237,-278,-839
-428,-1327,3334,267,-282,-798
-390,-1752,3444,283,-327,-764
-323,-1895,3556,299,-347,-656
-349,-1822,3267,314,-342,-528
-410,-1644,3012,323,-386,-404
-386,-1449,3205,311,-467,-292
-429,-947,3231,304,-505,-186
-481,-201,3039,307,-538,-141
-478,138,3212,283,-580,-192
-557,-48,3028,282,-595,-261
-597,84,2877,313,-638,-275
-614,335,2689,327,-680,-305
-651,116,2576,293,-746,-359
-580,-209,2785,265,-828,-367
-548,8,2697,258,-855,-324
-586,260,2168,238,-890,-324
-574,193,2005,237,-1004,-355
-438,60,2261,259,-1136,-378
-380,-68,2211,273,-1215,-380
-274,-10,2191,280,-1318,-358
-90,35,2689,258,-1428,-350
80,-167,2893,273,-1479,-356
275,-104,3062,317,-1518,-345
512,-407,3519,326,-1550,-358
651,-728,4105,321,-1535,-303
812,-190,4351,323,-1459,-198
795,29,4313,331,-1346,-193
825,-96,4546,358,-1352,-189
948,318,4956,375,-1316,-161
908,88,5002,353,-1237,-209
1015,-677,5102,311,-1083,-188
1075,-878,4953,308,-1058,-119
1168,-1035,5279,315,-1064,-33
1275,-802,5615,338,-1035,75
1380,-583,6010,342,-978,150
1436,-327,6430,310,-881,208
1367,20,6271,294,-727,231
1315,-10,6118,303,-614,205
1314,-247,6339,304,-523,199
1282,-307,6256,294,-389,235
1215,-309,5797,291,-270,269
1262,-556,5878,270,-224,298
1262,-556,5878,270,-224,298
1318,-763,5996,245,-140,353
1335,-836,5667,245,-19,410
1340,-1045,5243,279,67,447
1383,-1450,5117,327,117,497
1407,-1854,5159,368,177,594
1424,-1987,5004,410,266,738
1403,-1779,4771,427,352,906
1394,-1282,4206,466,422,1038
1361,-955,3681,543,413,1082
1330,-975,3548,605,347,1108
1349,-1093,3705,667,268,1169
1462,-1014,4461,686,212,1283
1445,-537,4960,657,277,1430
1381,372,4900,605,409,1549
1275,1030,4710,518,523,1562
1126,1368,4372,408,604,1512
938,1551,3756,318,636,1443
834,1394,3650,228,573,1371
787,1466,3807,153,508,1344
657,1839,3792,62,473,1324
623,2078,3946,-55,441,1272
602,2041,3993,-76,446,1181
487,1909,3703,-67,463,1112
554,1959,3691,-95,414,1076
502,2063,3841,-158,377,1034
377,2376,3564,-201,371,993
325,2837,3365,-203,315,897
342,2686,3707,-252,232,747
353,2351,3922,-335,214,642
367,2215,3868,-393,229,582
393,2048,3666,-444,233,522
394,1821,3557,-497,194,469
422,1737,3689,-547,115,435
577,1599,4363,-463,102,365
414,1686,3783,-370,190,312
539,1863,3727,-340,138,237
588,1218,3926,-407,98,127
605,553,4095,-460,86,123
605,972,3768,-469,144,212
595,924,3673,-493,103,170
613,655,3906,-515,61,130
595,486,3832,-515,55,124
538,474,3816,-515,35,124
496,425,3953,-456,15,107
538,388,4173,-364,11,88
611,205,4318,-337,42,74
555,24,4041,-315,91,78
497,-138,3785,-265,85,101
523,-203,3839,-219,36,143
541,-140,4048,-201,8,199
516,339,3923,-186,15,239
467,735,3649,-156,-14,186
478,492,3851,-138,-87,79
517,236,4246,-124,-114,30
555,102,4231,-118,-87,17
545,-22,4167,-124,-69,17
494,22,4160,-149,-63,31
533,-28,4250,-194,-51,41
555,-222,4214,-200,-16,56
570,-129,4120,-193,-10,95
623,125,4324,-193,-28,112
579,153,4249,-180,1,89
551,67,4213,-172,3,68
580,120,4401,-155,3,57
522,94,4108,-119,46,31
461,-30,3785,-95,38,4
499,-223,3952,-95,-16,-1
522,-276,4176,-118,-36,27
517,-85,4090,-126,-15,59
517,-54,4006,-137,-15,54
536,-160,4050,-144,-24,43
539,-254,4013,-158,-24,50
548,-308,4077,-178,-25,71
560,-349,4123,-160,-10,97
597,-72,4193,-126,3,123
591,268,4095,-109,25,96
560,-9,3990,-118,26,22
564,-269,4113,-112,7,7
577,-253,4188,-102,13,35
593,-97,4263,-103,22,54
559,68,4242,-108,44,47
511,25,3996,-98,61,9
493,-114,3921,-86,42,-15
513,-250,3995,-67,22,-20
525,-317,4035,-41,14,-9
530,-263,4106,-31,13,15
550,-130,4200,-31,19,31


988,725,6360,263,477,86
887,229,6348,171,578,7
775,-167,6188,122,689,25
671,139,5816,134,774,90
586,451,5694,129,809,91
516,367,5761,112,842,52
514,265,5829,109,895,35
506,301,5661,113,964,28
506,285,5604,96,1014,12
542,273,5575,72,1076,6
513,331,5237,88,1152,-7
464,378,5008,117,1184,-35
448,389,4974,123,1200,-63
411,233,4920,123,1233,-94
347,156,4735,124,1282,-98
235,176,4341,128,1325,-98
109,217,3767,127,1327,-103
-43,214,3320,135,1262,-124
-101,3,3569,142,1142,-142
-51,-42,4058,132,1093,-112
-135,290,3590,110,1161,-87
-200,180,3491,97,1148,-122
-285,-1,3279,99,1144,-126
-291,57,3216,102,1119,-102
-308,44,3300,68,1103,-85
-366,148,3217,20,1117,-56
-499,501,2663,14,1138,-50
-702,544,1993,37,1082,-104
-820,406,1894,48,935,-142
-928,405,1880,42,798,-140
-1017,534,1727,44,667,-128
-1001,641,2013,40,510,-135
-941,637,2440,21,406,-150
-925,684,2651,15,367,-157
-906,784,2914,0,348,-161
-933,1000,2924,-8,369,-162
-979,1257,2729,-12,380,-187
-1059,1608,2453,-6,356,-231
-1093,2009,2322,22,287,-319
-1092,1844,2531,50,197,-463
-1067,1474,2897,39,130,-544
-1077,1689,2933,6,117,-551
-1155,1986,2804,-19,87,-604
-1183,1827,3195,-43,30,-698
-1154,1888,3341,-41,42,-762
-1241,1946,2834,-57,66,-842
-1256,1707,2652,-93,-1,-939
-1206,1494,3010,-120,-95,-1007
-1104,1244,3384,-108,-153,-1066
-987,898,3959,-106,-162,-1105
-944,774,4300,-107,-84,-1099
-887,1046,3686,-83,43,-1102
-939,953,3098,-60,32,-1189
-875,759,3347,-55,-63,-1271
-816,336,3490,-25,-103,-1342
-763,-209,3689,-4,-122,-1360
-706,-482,3721,6,-106,-1316
-718,-557,3434,15,-80,-1255
-747,-614,3100,17,-105,-1204
-742,-681,2981,33,-187,-1164
-661,-919,3286,37,-273,-1133
-631,-1295,3470,42,-292,-1064
-583,-1448,3377,49,-276,-948
-537,-1385,3150,65,-285,-838
-456,-1249,3082,64,-329,-768
-447,-1347,2910,70,-371,-746
-464,-1695,2859,109,-428,-711
-394,-1775,3019,179,-478,-623
-374,-1699,2938,227,-483,-519
-455,-1380,2484,283,-494,-423
-556,-1076,2256,359,-577,-373
-561,-967,2351,394,-681,-342
-572,-936,2484,396,-757,-299
-545,-767,2593,389,-818,-244
-527,-554,2594,356,-865,-207
-586,-517,2348,334,-914,-197
-577,-593,2204,324,-1016,-175
-425,-738,2651,295,-1146,-133
-315,-753,2972,256,-1202,-57
-317,-363,2865,240,-1223,29
-190,136,2977,253,-1282,53
-61,373,3205,280,-1329,-5
39,164,3310,294,-1347,-90
164,-172,3308,316,-1359,-142
308,-511,3442,333,-1393,-160
396,-771,3503,353,-1415,-139
413,-969,3457,413,-1440,-85
523,-836,3903,453,-1496,12
596,-578,4504,426,-1500,111
498,-232,4611,384,-1430,192
536,148,4774,424,-1447,243
675,1000,5424,458,-1447,233
661,1036,5533,453,-1365,78
732,425,5840,411,-1305,-43
823,-34,6064,392,-1210,-49
924,-193,6014,328,-1112,28
1122,-125,6072,271,-1045,101
1250,-176,6353,245,-975,131
1297,-183,6516,204,-861,175
1306,-19,6394,189,-718,209
1304,33,6250,215,-595,193
1246,-197,6209,235,-485,162
1136,-323,6008,265,-369,177
1095,-257,5766,323,-276,213
1070,-324,5674,333,-216,252
1081,-237,5622,313,-160,313
1042,19,5271,269,-91,354
1004,-75,5063,221,-64,346
1055,-407,5200,193,-44,335
1132,-811,5114,194,25,356
1231,-1184,4954,229,97,404
1360,-1618,4950,284,169,461
1478,-2016,4670,337,265,553
1508,-2368,4287,408,332,674
1500,-2690,4077,510,358,835
1424,-2399,3830,619,369,1074
1421,-1389,3729,692,338,1292
1378,-716,4024,731,292,1369
1362,-348,4472,763,295,1392
1312,20,4459,747,374,1408
1204,127,4164,686,449,1402
1044,95,3812,662,456,1400
1030,387,3927,643,401,1439
1007,807,4133,563,391,1454
876,1218,4047,432,410,1438
769,1593,3957,315,402,1393
720,1650,4117,226,384,1328
688,1553,4356,168,391,1272
648,1646,4310,141,440,1246
606,1802,4146,162,490,1193
455,1861,3752,85,512,1146
478,2090,3631,-30,460,1120
421,2307,3504,-90,412,1041
399,2142,3692,-148,346,939
471,2096,4013,-209,320,875
477,2217,3818,-255,352,810
403,2165,3449,-311,347,715
428,1836,3391,-360,286,625
616,1583,3564,-365,209,582
648,1635,3858,-282,192,528
662,1792,3698,-229,191,470
711,1819,3842,-211,143,378
708,1596,4040,-229,116,280
640,1392,4042,-230,128,218
597,1336,3945,-206,149,182
561,1284,3818,-190,154,143
467,1152,3684,-216,141,111
464,1059,3791,-243,104,97
495,1047,3851,-261,90,87
517,861,3848,-284,91,65
550,695,3873,-285,83,61
618,649,4014,-291,72,78
625,754,4141,-294,81,89
633,776,4128,-269,113,65
589,752,4066,-219,136,33
606,567,4112,-202,153,-2
561,327,3974,-199,183,-13
485,200,3726,-170,192,1
420,367,3321,-127,169,27
317,371,3029,-87,83,17
351,182,3397,-70,-48,9
423,127,3967,-66,-116,41
449,378,4272,-59,-101,81
460,653,4255,-52,-54,78
452,591,4161,-60,-25,31
472,235,4220,-81,-14,-1
480,88,4318,-101,3,24
496,328,4349,-125,38,65
493,397,4199,-120,78,55
515,493,4114,-90,86,27
498,518,3969,-55,83,-31
438,201,3849,-36,61,-81
434,10,3994,-23,18,-73
437,65,4076,-12,3,-38
399,292,4053,2,3,-18
427,272,4255,1,-1,-34
423,143,4323,-9,22,-36
400,170,4208,-14,55,-13
396,334,4046,-12,63,3
380,445,3977,-11,44,-11
402,437,4005,-11,15,-46
389,298,4154,-26,-2,-77
435,133,4262,-41,-1,-81
417,115,4190,-42,15,-64
419,74,4140,-43,20,-51
443,49,4187,-43,22,-32
432,72,4082,-30,38,-10
411,88,3996,-20,35,7
447,127,4139,-13,20,22
447,152,4185,-10,33,33
404,183,4052,-13,51,45
394,254,3994,-9,46,51
402,258,4105,-13,32,47
390,293,4120,-18,38,46
356,339,4023,-11,45,37
384,353,4049,2,37,21
373,284,4045,12,36,0
352,207,3972,10,31,-7
378,280,3948,8,14,-4
402,100,4084,5,-2,-13


813,261,6982,76,663,-161
755,-64,6845,60,818,-138
541,-71,6201,83,1040,-38
483,18,6043,106,1097,-11
486,112,5958,114,1153,10
440,247,5741,114,1215,27
400,382,5690,134,1258,28
400,382,5690,134,1258,28
440,565,5636,167,1320,15
415,645,5447,139,1398,-14
345,598,5102,100,1466,-53
270,670,4574,69,1511,-81
164,418,4096,42,1505,-134
71,130,3803,42,1465,-148
-84,384,3225,76,1370,-138
-192,191,2876,87,1314,-172
-323,46,2510,114,1237,-175
-412,104,2248,135,1132,-153
-449,203,2160,134,1013,-145
-451,0,2546,131,885,-163
-433,-236,3143,95,842,-133
-570,-47,2712,63,920,-46
-752,324,1975,57,922,-1
-862,502,1731,82,822,-14
-927,608,1637,104,707,-43
-1014,545,1530,97,581,-68
-1057,535,1485,93,438,-63
-1043,687,1641,96,286,-41
-841,840,2287,90,140,-29
-742,1013,2967,56,74,-25
-771,1675,3089,-6,125,-36
-784,2016,3145,14,106,-109
-812,2097,3423,-28,82,-213
-775,1887,3731,-89,90,-308
-822,1860,3762,-87,132,-383
-898,1806,3563,-101,172,-457
-1021,1634,3246,-123,179,-518
-1049,1450,3158,-147,135,-549
-978,1322,3254,-158,81,-565
-955,1266,3467,-178,42,-580
-935,1359,3736,-192,38,-595
-967,1610,3583,-142,83,-639
-1010,1771,3296,-92,96,-732
-1044,1718,3105,-71,61,-846
-1097,1456,3099,-62,0,-947
-1121,1349,3237,-56,-61,-997
-1083,1363,3263,-91,-92,-1032
-1069,1182,3236,-128,-122,-1095
-1038,708,3303,-159,-151,-1157
-979,285,3289,-166,-159,-1171
-993,56,3132,-184,-170,-1148
-1011,-93,3009,-199,-192,-1114
-946,-195,3059,-185,-238,-1089
-818,-321,3182,-141,-284,-1084
-756,-479,3196,-107,-319,-1083
-708,-698,3257,-92,-363,-1074
-638,-972,3353,-61,-404,-1054
-554,-1216,3468,-26,-432,-1016
-419,-1513,3663,-17,-455,-962
-277,-1712,3853,-2,-453,-886
-209,-1782,3842,24,-422,-810
-164,-1895,3563,79,-392,-748
-133,-2084,3422,170,-414,-689
-87,-2262,3617,238,-464,-603
-87,-2262,3824,259,-481,-470
-147,-2049,3826,268,-463,-323
-210,-1631,3611,300,-445,-205
-304,-1304,3424,306,-455,-133
-360,-1130,3353,291,-479,-80
-426,-955,3266,280,-502,-27
-500,-683,3130,276,-519,25
-565,-369,2885,289,-542,55
-618,-87,2678,297,-595,61
-665,97,2524,288,-672,48
-639,144,2608,254,-778,29
-608,133,2814,209,-864,20
-593,236,2730,197,-913,21
-500,375,2762,189,-985,11
-372,436,3034,163,-1051,-15
-298,355,3127,130,-1076,-46
-263,255,3002,97,-1097,-58
-170,185,3035,63,-1152,-59
-47,9,3299,43,-1209,-66
11,-109,3475,46,-1228,-53
46,-52,3485,74,-1236,-27
117,170,3528,104,-1264,-5
183,384,3586,112,-1303,-12
255,473,3695,88,-1349,-30
375,396,4069,47,-1399,-59
558,271,4554,2,-1404,-81
619,25,4704,-39,-1313,-106
694,-460,4895,-98,-1268,-77
822,-169,5103,-37,-1224,-7
983,55,5352,-10,-1167,-4
1039,39,5468,-40,-1095,-16
1058,56,5605,-60,-1038,-29
1094,-68,5859,-65,-978,-47
1031,-256,5849,-64,-896,-45
1069,-163,5770,-66,-804,-26
1014,-136,5359,-59,-625,-53
823,-891,5080,-88,-594,-58
831,-792,5135,-49,-609,56
882,-386,5224,-44,-579,137
923,-388,5175,-58,-526,152
957,-434,5311,-20,-488,158
951,-426,5115,74,-338,213
981,-253,5076,136,-290,215
971,-309,4947,176,-243,201
971,-309,4947,176,-243,201
989,-362,4870,212,-217,206
1088,-483,5059,230,-207,224
1179,-616,5311,229,-162,260
1243,-647,5212,210,-72,313
1365,-803,5169,200,42,363
1344,-1093,4972,222,136,392
1306,-1235,4605,265,205,460
1271,-1116,4396,310,222,541
1253,-1043,4278,322,225,603
1219,-1171,4245,315,225,659
1211,-1296,4355,323,230,734
1224,-1323,4421,342,262,824
1231,-1320,4366,379,313,914
1186,-1090,4095,410,368,1001
1119,-1055,3846,447,373,1053
1136,-1043,4136,483,340,1127
1171,-533,4218,519,366,1214
1079,-101,3830,530,394,1238
1075,158,3825,527,350,1212
1141,12,4248,514,314,1161
1130,-371,4446,494,354,1165
1112,-164,4382,484,415,1267
1081,433,4273,440,464,1346
940,705,3954,371,498,1347
893,1042,3458,364,473,1315
813,1244,3525,280,432,1223
676,729,3437,214,408,1114
646,234,3515,175,354,1102
656,135,3670,174,326,1169
642,395,3669,181,328,1250
652,871,3583,165,323,1309
671,1494,3423,152,295,1297
681,1846,3454,154,239,1207
714,2131,3723,183,182,1077
766,2095,3917,191,161,928
788,1909,4137,165,158,804
779,1688,4297,90,180,737
743,1823,4195,37,217,718
740,2103,4140,-1,234,678
709,2214,4095,-60,241,582
644,1866,4082,-150,244,470
602,1512,4003,-212,254,409
555,1343,3798,-233,253,382
529,1323,3635,-221,220,351
544,1224,3749,-222,164,303
596,898,3913,-230,142,271
598,879,3999,-189,122,263
641,967,4187,-174,118,248
616,1012,3952,-144,152,205
590,896,3789,-101,142,144
604,636,4035,-73,103,92
608,501,4159,-55,117,81
541,464,3850,-36,145,82
506,425,3681,-20,116,80
516,334,3799,-18,65,78
513,244,3875,-16,38,88
495,290,3897,-13,20,115
494,530,3937,-13,8,134
480,718,3932,-17,-1,110
465,647,4045,-18,-19,56
496,507,4184,4,-17,10
507,267,4188,6,3,-14
482,42,4081,-19,19,-1
457,83,3977,-43,19,39
428,250,3955,-49,7,67
418,358,4023,-55,-12,67
416,370,4163,-66,-24,54
406,250,4211,-89,-10,46
407,235,4122,-96,3,46
413,231,4120,-86,3,41
439,143,4186,-85,3,33
436,84,4174,-84,17,40
436,207,4012,-66,28,50
411,282,3916,-67,7,34
432,105,4110,-97,-25,16
443,-70,4256,-115,-22,30
451,192,4195,-107,1,71
446,607,3997,-99,7,60
457,499,4018,-93,-11,-19
484,52,4262,-84,-24,-73
500,-230,4355,-79,3,-50
453,-129,4131,-83,45,13
415,173,3817,-64,48,45
432,320,3797,-26,3,17
476,100,4108,-18,-41,-22
507,-85,4293,-34,-30,-11
498,-26,4151,-37,3,25
466,115,3991,-43,4,46
453,175,3950,-44,-11,38
470,207,4053,-27,-34,22
507,291,4216,-4,-35,4


-81,218,5423,659,114,87
-143,481,5325,719,165,44
-227,239,5378,710,187,-6
-80,383,5552,715,135,-17
65,238,6216,739,151,-35
134,356,6445,800,246,-20
157,618,6654,683,367,20
100,984,6614,575,517,32
72,1159,6589,418,656,-1
65,997,6564,264,799,-66
26,667,6361,142,953,-109
-47,569,5896,90,1080,-108
-101,605,5521,63,1146,-107
-144,525,5314,15,1174,-116
-163,481,5170,-29,1195,-111
-194,420,5023,-19,1222,-116
-210,423,4815,10,1245,-114
-228,464,4674,25,1254,-116
-306,353,4453,33,1263,-125
-341,356,4195,64,1255,-123
-399,427,3995,85,1226,-119
-427,487,3929,85,1193,-124
-466,629,3784,166,1161,-180
-452,604,3656,178,1155,-224
-523,461,3435,165,1149,-255
-582,338,3362,155,1123,-263
-623,377,3305,170,1106,-255
-677,477,3050,201,1109,-261
-775,341,2698,203,1092,-280
